Sample_Nr,Hour,L1,L2,L3,W1,W2
866,22,50.59,115.41,129.59,5.71,19.82
866,23,52.16,107.14,119.16,2.94,27.57
867,0,56.49,113.44,128.58,8.71,27.8
867,1,52.74,105.95,114.46,3.53,3.39
867,2,54.04,112.92,127.76,0.5,12.56
867,3,56.7,122.91,120.67,5.33,27.8
867,4,59.97,129.56,107.14,4.92,12.75
867,5,47.56,118.56,126.3,4.75,3.99
867,6,61.03,114.64,125.38,1.06,6.62
867,7,60.06,122.42,146.69,3.15,10.69
867,8,60.5,116.85,115.83,2.17,5.69
867,9,58.38,119.42,149.94,9.27,19.46
867,10,62.24,107.31,111.22,0.98,22.15
867,11,52.42,124.49,123.21,1.87,12.88
867,12,59.48,107.2,116.43,2.01,4.49
867,13,54.97,128.82,114.29,1.44,2.84
867,14,53.73,104.67,130.69,0.62,0.09
867,15,55.62,121.91,109.71,0.19,24.37
867,16,55.06,106.87,118.97,2.62,6.92
867,17,65.11,125.0,127.65,1.15,6.18
867,18,53.0,105.03,121.47,1.47,1.44
867,19,58.62,117.32,137.61,3.86,0.72
867,20,60.76,103.46,102.93,8.17,4.34
867,21,59.47,102.55,123.62,5.02,16.85
867,22,54.36,104.82,119.93,6.8,1.19
867,23,57.25,122.67,120.1,7.83,7.7
868,0,65.75,114.59,114.01,3.64,15.24
868,1,52.93,99.06,124.12,2.53,10.87
868,2,64.51,107.3,118.43,1.23,4.01
868,3,60.14,130.45,115.27,4.29,5.42
868,4,50.13,119.09,122.53,5.1,10.49
868,5,60.32,115.88,128.55,8.06,6.37
868,6,58.25,89.45,126.01,1.43,4.32
868,7,55.66,116.61,118.45,6.2,10.58
868,8,54.13,101.59,126.36,9.34,23.48
868,9,62.35,119.65,118.98,0.7,28.03
868,10,46.48,114.41,101.22,1.08,17.91
868,11,53.83,98.75,124.39,2.57,0.19
868,12,49.19,123.01,123.57,2.79,11.75
868,13,57.59,106.99,127.26,2.0,18.57
868,14,55.22,129.46,110.77,1.15,24.39
868,15,64.59,127.74,148.18,2.0,3.96
868,16,59.99,116.44,111.06,6.56,9.45
868,17,51.91,132.23,124.16,8.49,18.95
868,18,64.1,115.04,118.91,9.34,3.64
868,19,52.14,107.71,123.75,3.35,1.05
868,20,55.06,127.52,120.18,2.94,28.03
868,21,65.31,101.69,119.84,0.51,0.92
868,22,52.72,101.55,95.82,1.51,7.18
868,23,56.51,101.39,105.3,9.34,10.62
869,0,57.71,109.68,125.08,2.06,7.33
869,1,58.79,136.61,120.97,9.42,14.07
869,2,54.42,111.12,106.37,9.42,5.2
869,3,63.73,121.67,113.25,2.78,28.25
869,4,59.86,126.08,122.04,3.23,2.24
869,5,56.1,105.29,112.07,3.09,20.84
869,6,63.71,103.65,113.57,2.9,2.66
869,7,49.8,96.66,117.4,3.03,28.25
869,8,62.04,133.14,116.08,3.38,28.25
869,9,62.23,112.67,114.4,8.73,28.25
869,10,50.15,122.73,127.36,4.4,2.75
869,11,57.77,112.48,131.01,6.06,12.24
869,12,50.6,112.57,129.49,3.46,2.4
869,13,55.48,121.73,112.18,5.42,22.66
869,14,50.9,119.16,127.46,0.26,3.09
869,15,65.46,93.81,111.8,9.42,2.38
869,16,50.59,127.78,118.88,7.2,9.36
869,17,63.56,100.03,129.3,6.5,10.18
869,18,52.79,129.78,140.99,1.91,8.37
869,19,48.7,118.3,115.21,4.07,6.53
869,20,48.02,113.17,129.45,2.89,13.29
869,21,64.51,116.13,124.4,2.33,1.17
869,22,53.33,104.57,113.61,8.29,28.25
869,23,57.65,117.89,101.47,9.42,11.04
870,0,65.9,89.81,117.72,0.36,5.03
870,1,52.71,107.53,127.16,9.17,27.51
870,2,54.99,120.65,122.92,0.57,14.43
870,3,58.4,108.63,119.53,2.51,17.22
870,4,50.75,106.49,121.06,3.47,1.31
870,5,63.31,91.09,122.98,1.71,14.48
870,6,53.79,108.84,116.76,0.23,27.51
870,7,64.36,105.71,103.26,9.17,3.06
870,8,55.46,105.06,104.48,8.61,10.62
870,9,66.24,120.32,126.02,3.46,7.34
870,10,50.32,125.56,109.64,3.43,14.24
870,11,58.84,122.95,131.04,3.88,2.48
870,12,57.44,120.43,118.4,8.39,1.85
870,13,58.19,99.98,123.19,3.47,14.94
870,14,52.19,105.96,125.31,5.24,11.74
870,15,56.37,110.31,132.12,8.93,14.02
870,16,64.2,103.81,119.43,6.74,21.76
870,17,57.25,120.87,117.91,7.56,20.72
870,18,59.45,118.85,123.09,9.17,1.94
870,19,57.1,128.47,122.6,8.88,7.5
870,20,57.08,104.39,119.9,1.03,0.83
870,21,48.73,103.73,135.49,6.69,10.13
870,22,64.25,101.34,115.4,1.4,3.92
870,23,56.52,97.22,128.05,4.21,3.35
871,0,52.65,106.54,127.94,5.98,1.76
871,1,58.77,118.52,129.54,5.39,1.89
871,2,59.77,120.8,107.4,2.69,0.36
871,3,51.93,130.86,110.95,0.05,20.1
871,4,53.58,127.95,127.61,8.56,6.52
871,5,51.95,115.34,112.15,4.01,25.67
871,6,61.17,96.48,102.08,0.64,19.9
871,7,59.19,104.22,104.72,4.99,24.23
871,8,50.88,113.08,153.74,6.49,8.08
871,9,57.07,113.52,111.5,8.56,15.84
871,10,55.44,132.36,108.15,6.43,25.67
871,11,56.06,122.03,133.68,0.91,2.63
871,12,57.12,118.96,112.69,5.22,4.9
871,13,50.53,128.18,113.09,4.47,7.25
871,14,61.26,124.71,132.66,0.51,10.46
871,15,57.36,78.66,134.83,2.11,6.02
871,16,59.8,112.02,128.45,6.56,25.67
871,17,47.72,107.96,120.16,3.13,8.63
871,18,60.03,99.75,108.64,8.56,13.01
871,19,58.8,111.24,127.58,2.12,6.36
871,20,59.73,98.77,116.91,3.42,9.66
871,21,59.93,84.03,135.95,0.67,0.15
871,22,50.88,128.33,100.09,0.85,17.6
871,23,54.41,96.72,123.99,3.0,2.1
872,0,57.68,113.73,118.82,1.08,1.02
872,1,59.22,113.98,146.6,2.18,6.55
872,2,55.79,94.64,112.26,3.84,1.37
872,3,54.85,128.55,105.43,2.12,28.26
872,4,64.42,113.72,125.37,9.42,28.26
872,5,51.7,124.56,109.24,9.42,2.93
872,6,59.9,98.01,116.32,2.03,13.62
872,7,62.87,109.84,126.46,3.75,28.26
872,8,54.83,103.84,122.18,9.42,5.24
872,9,58.07,106.52,120.65,0.31,7.1
872,10,61.8,104.93,118.81,2.44,18.04
872,11,58.27,104.69,125.78,5.27,7.52
872,12,60.31,102.91,127.36,7.92,0.61
872,13,57.38,126.02,113.98,4.78,15.59
872,14,55.19,101.55,119.54,0.85,12.01
872,15,58.09,116.62,109.25,5.74,17.99
872,16,58.65,114.54,122.5,0.57,28.26
872,17,51.88,111.65,103.53,9.42,0.69
872,18,53.57,104.05,107.97,0.33,0.69
872,19,54.26,108.63,111.95,8.03,6.78
872,20,53.25,102.71,119.64,6.54,2.45
872,21,52.73,141.53,132.05,9.42,23.77
872,22,60.11,108.83,127.54,7.97,9.03
872,23,67.32,103.46,116.38,6.06,1.98
873,0,73.67,119.9,130.26,0.65,2.42
873,1,52.72,94.37,133.55,0.43,1.29
873,2,64.41,109.92,108.54,3.2,26.53
873,3,57.24,117.64,135.05,0.53,9.87
873,4,62.17,113.17,125.56,8.84,10.69
873,5,52.42,114.57,119.99,7.63,10.94
873,6,51.69,96.09,144.14,6.17,8.53
873,7,56.2,121.93,121.7,8.84,23.07
873,8,65.73,100.68,130.37,4.04,19.04
873,9,50.22,105.29,92.25,8.84,25.86
873,10,56.04,108.62,110.64,8.46,26.53
873,11,47.47,116.95,111.47,2.21,22.65
873,12,55.62,131.85,102.19,3.3,2.53
873,13,60.99,114.1,143.77,3.88,2.16
873,14,58.99,114.87,114.84,0.59,26.53
873,15,55.0,124.77,121.37,3.13,26.53
873,16,66.56,104.84,122.26,8.84,3.1
873,17,64.51,107.21,92.75,4.96,9.52
873,18,57.52,120.13,101.8,2.56,10.76
873,19,52.25,106.39,123.9,4.77,11.2
873,20,57.19,118.84,112.47,2.07,26.53
873,21,60.94,114.98,124.66,0.55,7.11
873,22,61.09,95.95,147.59,2.72,4.22
873,23,58.32,127.19,139.62,0.38,3.78
874,0,50.65,86.56,117.33,2.79,17.99
874,1,52.79,116.1,84.91,4.22,7.8
874,2,59.97,113.26,113.43,0.36,2.15
874,3,59.21,122.24,97.15,2.4,20.67
874,4,51.01,140.72,105.69,0.01,14.98
874,5,59.08,100.16,109.72,8.75,17.79
874,6,60.0,125.95,129.44,1.06,23.61
874,7,53.37,106.66,130.05,5.29,26.26
874,8,57.15,105.09,128.47,3.43,11.99
874,9,51.51,113.92,123.25,3.46,4.07
874,10,56.62,117.95,126.88,0.8,7.39
874,11,52.06,108.02,134.3,8.75,16.89
874,12,45.23,122.08,147.54,6.03,8.66
874,13,57.65,108.25,129.03,1.21,6.02
874,14,48.94,102.61,118.13,1.03,9.59
874,15,57.57,104.7,132.98,0.52,17.94
874,16,53.39,106.87,105.5,2.13,6.77
874,17,57.26,112.85,132.79,2.61,7.84
874,18,51.7,121.85,113.28,6.98,1.89
874,19,60.72,116.78,127.93,2.72,8.35
874,20,56.38,97.06,132.99,8.75,26.26
874,21,47.48,124.19,131.87,1.1,1.86
874,22,54.31,124.53,123.35,0.98,5.37
874,23,62.4,92.81,109.32,2.91,2.38
875,0,47.74,111.16,107.82,4.21,21.02
875,1,50.3,114.16,123.04,1.37,0.8
875,2,60.45,131.09,128.49,9.0,21.63
875,3,47.07,123.79,104.32,2.76,17.55
875,4,57.41,107.35,141.81,1.94,27.01
875,5,49.3,118.43,114.43,9.0,27.01
875,6,57.83,102.62,125.86,4.94,6.28
875,7,59.53,106.5,113.43,1.59,7.11
875,8,57.23,112.87,120.55,6.47,0.95
875,9,52.06,137.7,96.12,1.81,14.78
875,10,48.35,108.28,118.56,9.0,18.88
875,11,61.26,118.08,112.71,1.22,9.9
875,12,47.97,112.34,118.21,2.29,0.4
875,13,54.08,95.24,121.63,4.52,4.2
875,14,53.67,106.02,116.86,2.84,25.54
875,15,57.72,118.37,136.87,9.0,1.91
875,16,51.97,100.31,130.37,1.21,8.32
875,17,56.51,108.08,141.35,7.11,27.01
875,18,61.73,122.74,139.83,0.24,23.41
875,19,47.32,129.0,130.51,0.48,10.03
875,20,53.99,107.8,122.21,2.75,25.89
875,21,60.29,102.25,132.73,3.82,9.45
875,22,65.12,100.34,114.19,1.31,1.16
875,23,51.69,102.79,118.35,3.78,14.51
876,0,56.48,110.95,102.03,5.27,10.47
876,1,51.88,131.13,130.99,3.46,2.88
876,2,52.57,119.54,113.72,0.58,25.38
876,3,56.5,108.56,121.71,4.93,10.48
876,4,52.37,100.8,108.12,4.41,4.48
876,5,49.88,89.26,134.36,0.42,4.06
876,6,58.3,126.81,119.85,5.01,16.03
876,7,56.76,120.25,107.71,2.18,0.13
876,8,58.82,129.82,108.07,8.71,5.63
876,9,57.19,124.37,108.63,4.99,26.12
876,10,61.46,133.93,124.25,6.67,1.88
876,11,59.26,130.98,139.27,8.71,2.92
876,12,45.79,109.79,117.95,8.71,5.41
876,13,53.73,112.48,123.81,0.45,26.12
876,14,53.15,105.97,125.42,5.65,26.12
876,15,57.5,109.78,132.08,0.49,19.77
876,16,56.98,99.88,126.18,8.62,13.99
876,17,64.38,113.97,121.24,3.52,18.42
876,18,55.75,120.39,99.43,2.26,25.8
876,19,56.67,109.74,110.0,5.69,26.12
876,20,59.26,106.59,127.78,7.16,19.44
876,21,50.56,131.34,124.49,3.59,5.98
876,22,48.24,102.87,120.16,4.63,6.08
876,23,65.01,101.87,130.05,7.17,4.17
877,0,55.5,119.13,105.18,1.93,24.7
877,1,56.12,112.99,110.52,7.44,1.56
877,2,61.66,106.05,108.25,1.02,25.37
877,3,58.81,116.88,109.34,0.64,1.3
877,4,57.41,117.81,119.55,9.05,15.53
877,5,55.54,119.05,152.42,7.02,2.84
877,6,60.52,126.22,118.03,2.34,18.71
877,7,56.13,128.11,130.04,5.6,16.93
877,8,51.74,119.82,109.66,1.49,1.41
877,9,62.52,108.49,128.81,2.5,9.52
877,10,55.15,117.01,107.38,8.5,27.14
877,11,52.22,105.16,154.1,0.45,20.27
877,12,54.3,101.15,132.15,0.4,1.65
877,13,65.94,85.27,132.03,7.62,17.88
877,14,54.03,91.27,126.83,7.47,6.67
877,15,61.32,107.21,133.67,4.51,25.23
877,16,62.02,126.7,125.43,9.05,12.95
877,17,59.32,106.7,113.85,7.65,27.14
877,18,58.33,127.87,134.74,4.75,22.08
877,19,54.03,115.97,108.45,9.05,7.17
877,20,60.53,115.1,103.07,2.94,2.14
877,21,61.79,128.28,115.0,0.91,6.25
877,22,51.33,136.7,124.3,4.45,0.48
877,23,60.72,112.01,117.16,9.05,11.37
878,0,57.64,111.07,145.26,8.66,13.06
878,1,51.92,107.48,104.87,8.66,25.26
878,2,65.02,96.59,126.77,3.57,25.97
878,3,50.46,121.58,126.71,2.46,2.73
878,4,57.25,123.82,93.99,6.29,20.7
878,5,59.63,114.13,124.91,3.88,25.97
878,6,46.32,105.03,126.81,0.46,25.97
878,7,44.79,102.65,110.17,8.66,7.29
878,8,52.55,116.79,118.35,0.59,25.97
878,9,57.64,105.21,142.26,1.5,24.51
878,10,56.42,112.41,103.4,1.46,6.69
878,11,59.87,99.88,124.25,6.45,25.97
878,12,45.85,116.82,133.41,0.36,1.02
878,13,53.2,114.4,113.11,8.66,25.97
878,14,48.32,104.81,106.13,8.48,8.41
878,15,47.71,105.26,124.73,6.72,15.18
878,16,55.52,116.98,136.86,0.97,16.76
878,17,51.01,117.92,103.25,4.65,11.05
878,18,55.2,96.51,114.03,2.5,25.97
878,19,57.25,109.61,138.1,3.55,25.97
878,20,55.35,108.98,103.23,8.03,25.97
878,21,53.21,114.74,118.23,4.94,12.23
878,22,60.45,120.9,125.71,2.12,0.92
878,23,50.85,108.54,131.43,6.4,25.97
879,0,58.79,109.81,129.87,1.33,20.0
879,1,67.48,112.67,117.11,8.22,6.8
879,2,61.26,99.5,113.24,8.22,24.67
879,3,57.54,98.16,118.77,3.37,1.28
879,4,64.39,112.13,105.43,3.97,12.46
879,5,61.18,114.51,111.53,8.22,24.67
879,6,50.8,122.32,120.27,8.22,5.6
879,7,48.28,93.21,145.1,0.75,23.34
879,8,58.06,89.0,156.56,1.68,24.67
879,9,49.5,111.5,131.72,0.28,5.82
879,10,63.79,114.46,132.9,8.22,17.28
879,11,57.05,93.75,116.97,3.38,10.71
879,12,52.07,98.86,121.86,3.97,9.99
879,13,62.95,97.5,109.53,8.22,3.88
879,14,65.58,126.61,125.62,1.01,5.19
879,15,46.6,124.59,108.93,7.63,11.56
879,16,46.54,109.24,104.82,3.17,4.11
879,17,50.65,120.89,106.56,2.9,2.91
879,18,49.46,123.98,137.69,0.18,24.67
879,19,59.56,112.24,99.76,1.88,4.72
879,20,58.41,117.5,106.89,8.22,17.21
879,21,54.91,123.31,110.76,8.22,11.95
879,22,61.0,106.25,116.3,8.22,2.31
879,23,50.03,109.13,121.19,2.75,24.67
880,0,51.35,122.86,104.98,1.72,17.0
880,1,49.75,120.67,121.49,4.58,17.66
880,2,45.46,122.79,113.72,2.37,13.3
880,3,53.61,106.88,111.27,3.95,19.66
880,4,62.69,117.86,127.2,1.57,27.36
880,5,44.84,127.98,121.07,4.28,27.36
880,6,65.95,106.78,122.31,1.21,3.48
880,7,60.18,93.41,140.89,3.8,9.29
880,8,56.96,118.34,99.96,2.31,27.36
880,9,59.99,135.3,131.52,1.05,27.36
880,10,53.72,97.18,113.0,9.12,1.7
880,11,54.42,104.42,110.42,9.12,8.25
880,12,51.52,111.96,128.73,2.25,27.36
880,13,56.61,95.77,128.56,2.57,17.0
880,14,46.15,104.26,130.05,0.14,18.53
880,15,59.0,112.06,119.22,1.21,6.28
880,16,56.21,100.82,116.38,2.27,27.36
880,17,61.89,94.06,125.99,0.67,7.71
880,18,53.5,122.38,108.73,3.4,7.76
880,19,60.36,108.88,141.07,9.12,1.22
880,20,55.56,126.54,102.36,3.06,27.36
880,21,40.46,95.03,112.76,1.79,2.27
880,22,52.35,113.87,116.3,2.73,16.19
880,23,46.78,111.74,126.9,5.58,2.94
881,0,63.96,110.97,120.82,1.31,2.03
881,1,53.52,95.26,118.58,0.42,5.58
881,2,61.61,106.63,117.85,1.76,26.37
881,3,59.19,102.03,117.88,5.8,19.37
881,4,63.38,123.94,127.4,2.77,25.25
881,5,53.16,112.12,103.7,7.47,26.37
881,6,49.78,107.83,116.95,1.68,26.37
881,7,56.08,120.44,127.76,8.36,15.66
881,8,57.02,103.26,112.9,3.74,24.67
881,9,61.17,106.31,130.99,7.49,8.32
881,10,58.26,129.4,122.58,0.51,11.25
881,11,52.44,95.92,139.05,8.79,13.17
881,12,61.9,105.41,91.61,1.78,12.04
881,13,70.99,101.76,102.59,2.82,18.63
881,14,58.37,106.83,117.66,4.78,3.28
881,15,55.08,120.47,122.83,0.75,2.83
881,16,56.39,106.38,107.24,8.79,0.29
881,17,54.5,131.68,124.22,8.79,10.6
881,18,54.9,104.45,93.55,0.9,10.32
881,19,42.44,105.85,113.04,4.04,25.68
881,20,61.06,125.95,122.81,1.99,23.72
881,21,49.85,98.99,135.74,0.66,7.46
881,22,52.84,115.15,112.3,4.73,2.18
881,23,58.28,102.07,103.93,3.03,6.43
882,0,51.69,90.64,121.07,2.59,2.37
882,1,59.26,109.82,110.5,3.49,30.0
882,2,56.04,121.82,125.47,3.65,10.98
882,3,54.59,115.52,103.07,10.0,2.73
882,4,56.37,98.74,121.29,10.0,21.88
882,5,55.06,133.36,104.13,10.0,30.0
882,6,55.87,118.7,124.67,6.95,30.0
882,7,56.8,106.84,107.82,8.32,25.64
882,8,60.07,115.02,124.5,7.46,19.53
882,9,60.12,117.02,126.53,4.13,22.69
882,10,58.93,119.36,121.84,1.02,1.26
882,11,54.54,130.21,114.59,5.74,30.0
882,12,60.5,120.93,103.81,6.45,9.02
882,13,45.27,116.54,126.55,3.26,8.76
882,14,59.71,101.73,113.24,2.33,6.19
882,15,52.47,111.16,117.27,6.08,1.12
882,16,60.35,109.94,132.95,4.79,15.91
882,17,52.7,124.8,105.44,6.5,14.6
882,18,54.25,113.28,120.84,4.67,2.37
882,19,67.05,124.27,111.69,1.96,11.17
882,20,53.59,100.7,109.99,4.36,19.28
882,21,60.06,105.71,133.3,3.43,9.65
882,22,60.0,129.88,115.84,3.74,15.04
882,23,70.92,118.39,115.45,0.88,29.34
883,0,53.45,107.53,156.48,5.64,4.78
883,1,56.1,119.4,115.97,0.3,2.62
883,2,47.41,109.47,128.44,8.62,5.36
883,3,55.62,104.64,104.37,0.64,1.54
883,4,50.77,100.25,118.02,0.69,8.56
883,5,56.02,130.96,115.11,6.21,12.23
883,6,53.37,108.42,117.66,0.23,10.24
883,7,51.42,128.0,112.41,0.18,8.92
883,8,39.25,107.83,114.47,0.89,6.66
883,9,52.87,125.99,126.73,0.77,9.22
883,10,46.79,123.92,111.96,7.95,3.95
883,11,59.33,115.72,119.44,3.77,25.85
883,12,63.51,94.19,118.69,3.06,24.36
883,13,55.36,112.51,127.14,0.05,0.13
883,14,55.17,103.14,118.76,0.55,8.82
883,15,50.72,109.04,119.69,3.52,0.86
883,16,50.11,115.15,136.61,3.21,25.85
883,17,56.6,131.84,121.6,8.62,25.85
883,18,54.24,125.03,118.56,8.62,25.85
883,19,53.36,109.68,133.64,6.48,2.38
883,20,60.63,129.5,122.62,8.62,7.77
883,21,66.98,97.41,125.47,8.55,15.57
883,22,66.19,115.59,112.29,0.44,3.7
883,23,58.07,109.62,119.73,4.03,4.9
884,0,55.04,121.74,118.29,0.94,7.7
884,1,60.16,105.16,132.81,0.35,21.12
884,2,59.34,101.79,89.88,4.32,5.41
884,3,58.19,128.45,138.2,0.93,3.13
884,4,56.76,107.22,114.49,0.36,20.76
884,5,54.61,112.32,129.75,0.53,4.33
884,6,60.82,114.62,97.02,3.45,21.37
884,7,56.14,121.14,116.22,8.97,3.27
884,8,56.83,102.31,115.42,4.87,14.85
884,9,57.66,93.42,118.28,3.06,6.02
884,10,49.34,98.58,148.28,9.47,14.73
884,11,49.31,106.41,105.75,0.05,2.25
884,12,54.86,107.67,121.56,1.95,28.4
884,13,64.91,120.84,118.4,9.47,10.13
884,14,54.67,108.3,109.41,3.34,28.4
884,15,56.84,94.64,107.63,2.7,16.42
884,16,61.52,114.82,106.07,6.8,23.95
884,17,58.56,109.57,112.02,9.47,3.34
884,18,53.94,112.0,103.97,8.72,21.7
884,19,47.87,112.31,129.5,1.62,17.39
884,20,52.9,118.02,132.23,1.34,7.39
884,21,45.24,104.19,125.64,1.24,28.4
884,22,55.7,124.45,132.59,0.66,27.05
884,23,60.58,95.37,134.1,6.44,28.4
885,0,51.67,107.87,123.57,8.75,21.27
885,1,59.13,95.03,120.41,0.48,14.32
885,2,71.49,117.04,107.71,4.04,10.57
885,3,66.7,104.86,127.29,6.95,7.23
885,4,54.14,113.45,149.4,8.75,0.34
885,5,54.77,83.22,124.46,1.08,11.01
885,6,57.6,89.41,110.45,0.56,0.66
885,7,60.65,118.09,126.28,3.61,26.26
885,8,59.13,130.71,100.46,3.58,15.5
885,9,51.65,103.65,134.9,2.64,0.9
885,10,51.22,126.45,120.68,8.75,3.67
885,11,45.03,120.83,101.0,2.4,5.54
885,12,48.24,98.55,122.1,0.48,3.5
885,13,58.34,105.5,108.98,0.63,8.6
885,14,65.54,91.2,120.24,8.75,10.1
885,15,56.25,110.42,109.05,2.39,26.26
885,16,50.76,118.96,120.48,5.31,22.42
885,17,56.22,100.31,126.1,0.73,26.26
885,18,49.42,104.84,125.01,7.74,18.98
885,19,68.64,125.33,141.81,4.97,11.02
885,20,58.31,96.2,113.33,3.31,13.54
885,21,54.78,129.49,105.57,3.08,26.26
885,22,59.62,120.77,128.38,1.54,13.25
885,23,54.33,110.37,117.1,8.41,11.47
886,0,60.01,122.46,107.63,0.27,27.46
886,1,55.15,118.27,98.31,0.46,13.44
886,2,47.97,96.95,108.35,6.78,10.5
886,3,57.83,119.75,133.65,2.01,10.72
886,4,51.89,115.95,119.34,9.15,27.46
886,5,54.26,97.33,110.79,0.59,0.25
886,6,45.08,125.37,127.24,3.13,0.19
886,7,63.28,112.12,136.61,7.63,4.56
886,8,52.65,116.08,120.66,4.88,5.47
886,9,57.64,120.81,114.27,0.74,0.81
886,10,57.05,126.69,121.58,6.79,24.21
886,11,59.35,103.24,118.57,5.96,0.79
886,12,58.08,107.15,129.91,2.14,27.46
886,13,51.65,109.8,128.46,1.91,2.76
886,14,47.72,118.07,137.23,4.99,12.44
886,15,68.23,97.1,131.07,9.15,2.88
886,16,49.23,102.2,131.62,2.27,14.08
886,17,58.3,116.63,109.5,1.29,20.11
886,18,48.81,114.49,120.34,3.2,24.15
886,19,58.14,106.83,124.43,2.56,27.46
886,20,50.88,109.52,105.64,4.25,17.4
886,21,62.55,108.78,128.27,3.57,13.01
886,22,57.89,101.54,116.26,9.15,27.46
886,23,57.92,113.01,108.82,2.54,10.31
887,0,61.24,134.99,123.55,2.62,0.39
887,1,62.09,105.32,136.05,0.42,5.14
887,2,56.09,118.15,132.94,2.47,3.27
887,3,48.68,113.87,123.46,2.23,20.87
887,4,59.91,119.11,124.34,0.92,26.42
887,5,67.27,112.27,113.9,5.54,3.37
887,6,40.61,114.56,98.01,7.25,19.32
887,7,56.52,98.36,127.4,7.55,0.06
887,8,65.4,109.95,121.74,7.07,12.94
887,9,54.18,94.23,98.59,0.6,26.42
887,10,54.16,99.51,145.74,2.74,26.42
887,11,56.7,99.03,98.93,3.05,21.39
887,12,56.57,86.68,112.4,8.08,20.82
887,13,67.22,124.39,108.45,5.55,0.8
887,14,63.85,131.87,132.63,6.77,4.4
887,15,53.75,122.6,100.29,1.53,20.74
887,16,50.52,100.5,125.1,4.64,19.37
887,17,61.38,106.76,108.77,5.48,4.05
887,18,57.51,101.6,128.93,8.81,10.57
887,19,49.51,97.68,115.3,3.56,26.42
887,20,74.02,108.27,119.8,8.81,5.94
887,21,48.54,95.39,110.82,0.5,26.42
887,22,54.64,109.56,113.76,8.81,26.42
887,23,63.5,110.96,104.14,0.07,26.42
888,0,61.95,133.62,120.95,8.96,12.74
888,1,52.99,109.35,127.09,0.19,2.94
888,2,55.04,123.53,119.01,0.72,17.22
888,3,54.48,107.92,125.5,8.96,9.15
888,4,55.58,94.31,111.23,1.74,5.83
888,5,49.37,125.0,83.78,0.64,26.88
888,6,66.54,137.48,111.96,0.35,9.42
888,7,51.3,116.06,128.71,7.76,22.49
888,8,60.68,111.79,109.02,8.31,26.88
888,9,57.89,105.74,125.61,1.09,15.11
888,10,59.01,102.3,130.98,1.06,5.35
888,11,54.43,141.06,118.19,8.96,11.61
888,12,53.47,103.92,139.25,4.93,26.88
888,13,52.03,95.44,102.14,1.46,16.45
888,14,54.77,118.98,128.28,7.78,3.55
888,15,43.74,119.19,119.0,0.1,23.92
888,16,57.72,122.31,98.63,7.08,7.29
888,17,53.79,132.77,131.21,1.39,20.08
888,18,65.33,108.99,111.72,1.2,7.4
888,19,53.03,125.47,105.39,5.33,10.04
888,20,58.93,115.66,110.6,8.96,26.88
888,21,58.95,105.55,133.04,8.14,0.46
888,22,49.54,121.95,104.45,0.44,26.88
888,23,46.11,107.52,113.91,2.3,4.03
889,0,60.8,111.54,123.08,3.02,12.38
889,1,50.14,114.15,117.49,0.45,23.86
889,2,53.08,126.66,109.13,5.05,11.65
889,3,54.65,115.38,107.82,9.72,6.15
889,4,58.86,110.01,138.91,0.52,3.38
889,5,61.12,112.0,118.01,9.72,11.46
889,6,49.19,91.86,124.85,0.67,11.49
889,7,62.22,104.62,113.64,9.72,12.77
889,8,71.83,113.63,120.89,9.72,2.9
889,9,54.39,94.19,135.79,1.53,7.04
889,10,46.87,112.12,130.2,2.22,24.71
889,11,57.68,114.29,113.97,9.72,29.16
889,12,46.98,120.86,137.28,0.94,14.92
889,13,55.03,107.63,106.21,9.72,11.81
889,14,53.33,94.43,116.65,3.21,27.99
889,15,49.64,116.43,91.57,0.17,3.69
889,16,55.66,102.83,126.11,2.69,7.74
889,17,47.33,118.9,118.08,0.28,15.19
889,18,64.13,104.6,100.78,0.45,15.92
889,19,66.48,125.48,107.52,2.75,14.97
889,20,62.31,114.02,118.2,1.82,11.17
889,21,65.42,99.91,123.37,1.17,1.65
889,22,59.0,107.36,134.96,3.84,15.88
889,23,51.99,118.89,121.42,3.03,29.16
890,0,52.65,116.26,119.46,1.68,12.39
890,1,59.98,131.77,131.74,2.7,26.08
890,2,54.96,106.89,134.01,8.69,2.56
890,3,61.51,102.44,104.58,7.81,26.08
890,4,61.22,108.57,109.3,8.69,26.08
890,5,51.85,107.8,138.23,1.86,19.0
890,6,62.05,117.74,113.3,8.69,9.15
890,7,60.87,122.38,121.33,3.58,26.08
890,8,54.96,100.82,114.81,1.2,26.08
890,9,60.21,113.35,121.56,8.69,14.89
890,10,49.85,132.13,122.47,1.94,10.22
890,11,60.39,117.6,109.28,0.68,8.64
890,12,44.05,110.85,93.92,5.85,5.19
890,13,52.88,88.62,110.32,3.29,8.43
890,14,62.04,108.5,129.89,6.07,15.89
890,15,57.53,127.0,109.91,0.41,26.08
890,16,60.21,117.49,121.34,8.17,7.84
890,17,56.08,117.06,105.32,2.49,8.7
890,18,53.44,114.09,143.51,2.75,4.2
890,19,45.66,101.72,118.8,6.63,9.3
890,20,51.06,101.42,136.81,8.69,0.23
890,21,50.52,110.83,114.89,6.71,3.46
890,22,62.91,98.26,129.01,2.16,26.08
890,23,54.66,121.76,116.5,8.69,16.28
891,0,53.63,98.53,124.93,0.21,7.99
891,1,64.79,102.86,102.58,1.07,12.93
891,2,48.63,101.29,117.85,3.35,11.91
891,3,54.64,108.61,129.35,1.77,1.67
