Sample_Number,Hour,Load_L1,Load_L2,Load_L3,Wind_W1,Wind_W2
891,4,150,20,20,10,10
891,5,70,70,20,10,10
891,6,70,70,150,10,10
891,7,20,20,70,10,10
891,8,150,150,70,10,10
891,9,70,20,150,10,10
891,10,20,150,150,10,10
891,11,20,70,150,10,10
891,12,150,20,70,10,10
891,13,20,150,150,10,10
891,14,70,20,150,10,10
891,15,150,20,20,10,10
891,16,150,20,20,10,10
891,17,70,20,70,10,10
891,18,70,150,20,10,10
891,19,20,20,150,10,10
891,20,150,20,150,10,10
891,21,20,20,20,10,10
891,22,150,20,20,10,10
891,23,70,20,20,10,10
892,0,20,150,20,10,10
892,1,150,150,70,10,10
892,2,150,150,70,10,10
892,3,20,150,70,10,10
892,4,150,70,150,10,10
892,5,150,70,70,10,10
892,6,20,150,20,10,10
892,7,20,150,70,10,10
892,8,20,20,70,10,10
892,9,70,20,20,10,10
892,10,20,20,150,10,10
892,11,70,20,20,10,10
892,12,150,70,70,10,10
892,13,150,20,150,10,10
892,14,70,70,150,10,10
892,15,150,20,20,10,10
892,16,70,20,20,10,10
892,17,70,70,150,10,10
892,18,70,20,150,10,10
892,19,150,20,70,10,10
892,20,150,20,70,10,10
892,21,150,20,20,10,10
892,22,20,150,150,10,10
892,23,150,70,20,10,10
893,0,150,70,150,10,10
893,1,20,20,150,10,10
893,2,150,20,70,10,10
893,3,20,20,70,10,10
893,4,20,150,70,10,10
893,5,70,150,70,10,10
893,6,20,150,150,10,10
893,7,150,20,70,10,10
893,8,20,20,70,10,10
893,9,150,20,20,10,10
893,10,150,70,20,10,10
893,11,20,70,20,10,10
893,12,150,150,70,10,10
893,13,150,150,150,10,10
893,14,150,150,150,10,10
893,15,150,150,20,10,10
893,16,70,20,20,10,10
893,17,150,150,150,10,10
893,18,20,150,70,10,10
893,19,70,150,20,10,10
893,20,20,70,20,10,10
893,21,150,150,70,10,10
893,22,70,20,70,10,10
893,23,20,70,20,10,10
894,0,150,70,20,10,10
894,1,150,150,20,10,10
894,2,20,70,20,10,10
894,3,20,20,70,10,10
894,4,70,150,150,10,10
894,5,150,150,150,10,10
894,6,150,150,70,10,10
894,7,20,150,150,10,10
894,8,20,20,20,10,10
894,9,20,70,20,10,10
894,10,20,70,150,10,10
894,11,20,20,20,10,10
894,12,70,20,70,10,10
894,13,150,70,150,10,10
894,14,150,70,20,10,10
894,15,20,20,70,10,10
894,16,70,20,70,10,10
894,17,20,70,70,10,10
894,18,150,150,20,10,10
894,19,70,150,20,10,10
894,20,70,20,20,10,10
894,21,20,150,70,10,10
894,22,20,150,70,10,10
894,23,70,20,150,10,10
895,0,150,70,150,10,10
895,1,150,20,150,10,10
895,2,20,70,20,10,10
895,3,150,150,20,10,10
895,4,20,70,20,10,10
895,5,150,150,150,10,10
895,6,70,20,70,10,10
895,7,150,70,150,10,10
895,8,20,70,150,10,10
895,9,70,70,20,10,10
895,10,20,150,70,10,10
895,11,70,150,20,10,10
895,12,150,150,150,10,10
895,13,20,70,20,10,10
895,14,150,20,150,10,10
895,15,150,150,20,10,10
895,16,20,150,150,10,10
895,17,20,70,70,10,10
895,18,20,20,20,10,10
895,19,20,70,20,10,10
895,20,70,150,20,10,10
895,21,150,150,150,10,10
895,22,70,70,70,10,10
895,23,20,150,20,10,10
896,0,150,150,20,10,10
896,1,70,70,150,10,10
896,2,70,70,150,10,10
896,3,150,150,70,10,10
896,4,150,150,150,10,10
896,5,20,150,70,10,10
896,6,20,150,20,10,10
896,7,70,150,150,10,10
896,8,20,20,20,10,10
896,9,70,20,70,10,10
896,10,70,20,150,10,10
896,11,70,20,20,10,10
896,12,20,150,70,10,10
896,13,20,20,150,10,10
896,14,20,150,150,10,10
896,15,150,20,20,10,10
896,16,70,70,150,10,10
896,17,150,70,20,10,10
896,18,20,70,150,10,10
896,19,150,70,70,10,10
896,20,20,20,20,10,10
896,21,150,70,70,10,10
896,22,20,70,70,10,10
896,23,20,70,20,10,10
897,0,150,150,20,10,10
897,1,150,20,70,10,10
897,2,150,150,20,10,10
897,3,70,20,20,10,10
897,4,20,20,150,10,10
897,5,20,20,70,10,10
897,6,150,70,70,10,10
897,7,70,150,70,10,10
897,8,70,20,20,10,10
897,9,70,20,70,10,10
897,10,150,20,70,10,10
897,11,150,20,150,10,10
897,12,150,150,20,10,10
897,13,20,70,150,10,10
897,14,70,70,70,10,10
897,15,20,20,150,10,10
897,16,70,20,20,10,10
897,17,70,70,150,10,10
897,18,150,70,70,10,10
897,19,150,150,150,10,10
897,20,20,70,150,10,10
897,21,150,70,20,10,10
897,22,70,20,20,10,10
897,23,150,70,150,10,10
898,0,70,20,150,10,10
898,1,70,70,70,10,10
898,2,20,70,70,10,10
898,3,70,70,150,10,10
898,4,150,70,150,10,10
898,5,70,70,150,10,10
898,6,150,70,70,10,10
898,7,70,150,150,10,10
898,8,20,70,70,10,10
898,9,70,150,20,10,10
898,10,20,20,20,10,10
898,11,20,20,70,10,10
898,12,20,20,20,10,10
898,13,20,150,150,10,10
898,14,150,150,20,10,10
898,15,70,70,150,10,10
898,16,150,70,150,10,10
898,17,150,70,150,10,10
898,18,20,70,20,10,10
898,19,70,70,20,10,10
898,20,70,20,20,10,10
898,21,70,20,150,10,10
898,22,20,20,150,10,10
898,23,70,150,70,10,10
899,0,70,20,20,10,10
899,1,20,20,150,10,10
899,2,150,150,150,10,10
899,3,20,150,70,10,10
899,4,20,70,150,10,10
899,5,20,150,70,10,10
899,6,20,150,150,10,10
899,7,20,150,70,10,10
899,8,70,150,70,10,10
899,9,20,150,150,10,10
899,10,150,20,150,10,10
899,11,20,70,150,10,10
899,12,20,150,20,10,10
899,13,20,70,20,10,10
899,14,150,150,70,10,10
899,15,20,150,150,10,10
899,16,20,20,20,10,10
899,17,150,20,20,10,10
899,18,20,150,150,10,10
899,19,20,20,150,10,10
899,20,20,20,70,10,10
899,21,70,150,70,10,10
899,22,70,20,20,10,10
899,23,20,150,150,10,10
900,0,20,70,150,10,10
900,1,150,20,70,10,10
900,2,150,20,20,10,10
900,3,150,70,20,10,10
900,4,70,70,20,10,10
900,5,70,70,70,10,10
900,6,150,150,70,10,10
900,7,20,70,20,10,10
900,8,70,150,20,10,10
900,9,150,70,70,10,10
900,10,20,70,150,10,10
900,11,70,150,20,10,10
900,12,150,20,70,10,10
900,13,20,20,20,10,10
900,14,70,70,150,10,10
900,15,150,20,150,10,10
900,16,20,20,70,10,10
900,17,150,70,20,10,10
900,18,150,150,150,10,10
900,19,70,20,70,10,10
900,20,70,150,150,10,10
900,21,150,70,20,10,10
900,22,20,70,150,10,10
900,23,20,20,70,10,10
901,0,20,20,70,10,10
901,1,70,150,70,10,10
901,2,70,20,150,10,10
901,3,70,70,70,10,10
901,4,150,150,70,10,10
901,5,150,70,150,10,10
901,6,70,150,20,10,10
901,7,150,20,20,10,10
901,8,20,150,70,10,10
901,9,20,20,70,10,10
901,10,20,20,20,10,10
901,11,20,70,70,10,10
901,12,70,150,70,10,10
901,13,20,150,150,10,10
901,14,150,70,150,10,10
901,15,20,70,150,10,10
901,16,20,20,150,10,10
901,17,150,20,20,10,10
901,18,20,150,70,10,10
901,19,70,150,70,10,10
901,20,20,20,70,10,10
901,21,20,70,150,10,10
901,22,20,20,20,10,10
901,23,70,70,20,10,10
902,0,20,20,70,10,10
902,1,20,20,20,10,10
902,2,150,20,20,10,10
902,3,150,20,20,10,10
902,4,150,70,20,10,10
902,5,150,150,70,10,10
902,6,70,20,70,10,10
902,7,70,20,150,10,10
902,8,150,70,150,10,10
902,9,70,150,70,10,10
902,10,20,150,20,10,10
902,11,20,150,20,10,10
902,12,70,150,70,10,10
902,13,20,70,20,10,10
902,14,70,70,150,10,10
902,15,150,20,150,10,10
902,16,20,70,150,10,10
902,17,70,20,70,10,10
902,18,70,70,20,10,10
902,19,70,20,150,10,10
902,20,70,150,20,10,10
902,21,20,150,20,10,10
902,22,20,20,150,10,10
902,23,70,20,70,10,10
903,0,70,150,150,10,10
903,1,150,150,150,10,10
903,2,20,70,20,10,10
903,3,70,70,20,10,10
903,4,20,20,20,10,10
903,5,70,20,20,10,10
903,6,150,150,20,10,10
903,7,20,20,20,10,10
903,8,150,150,150,10,10
903,9,20,150,150,10,10
903,10,70,70,70,10,10
903,11,70,150,150,10,10
903,12,20,150,70,10,10
903,13,20,70,150,10,10
903,14,70,150,70,10,10
903,15,20,150,150,10,10
903,16,70,20,70,10,10
903,17,150,20,20,10,10
903,18,70,70,20,10,10
903,19,150,70,20,10,10
903,20,150,20,150,10,10
903,21,70,150,150,10,10
903,22,70,150,20,10,10
903,23,20,20,20,10,10
904,0,70,70,150,10,10
904,1,20,70,70,10,10
904,2,20,20,70,10,10
904,3,20,20,150,10,10
904,4,70,150,150,10,10
904,5,70,70,20,10,10
904,6,20,20,20,10,10
904,7,70,150,150,10,10
904,8,150,70,20,10,10
904,9,70,70,20,10,10
904,10,20,70,20,10,10
904,11,150,20,150,10,10
904,12,150,70,150,10,10
904,13,70,70,70,10,10
904,14,70,150,150,10,10
904,15,20,20,20,10,10
904,16,70,150,70,10,10
904,17,20,150,70,10,10
904,18,150,20,150,10,10
904,19,20,70,70,10,10
904,20,70,150,20,10,10
904,21,20,70,20,10,10
904,22,70,150,70,10,10
904,23,20,20,20,10,10
905,0,150,70,70,10,10
905,1,20,150,70,10,10
905,2,20,20,150,10,10
905,3,70,150,70,10,10
905,4,150,150,70,10,10
905,5,150,150,70,10,10
905,6,70,20,20,10,10
905,7,150,70,150,10,10
905,8,70,20,20,10,10
905,9,70,150,150,10,10
905,10,70,70,150,10,10
905,11,70,70,70,10,10
905,12,150,70,70,10,10
905,13,70,70,70,10,10
905,14,150,70,150,10,10
905,15,20,70,150,10,10
905,16,70,20,70,10,10
905,17,150,20,150,10,10
905,18,150,70,70,10,10
905,19,70,70,70,10,10
905,20,20,20,70,10,10
905,21,20,150,150,10,10
905,22,20,70,20,10,10
905,23,150,20,70,10,10
906,0,150,20,70,10,10
906,1,150,150,150,10,10
906,2,150,70,20,10,10
906,3,20,70,150,10,10
906,4,150,70,20,10,10
906,5,20,20,20,10,10
906,6,150,70,20,10,10
906,7,20,20,150,10,10
906,8,20,70,150,10,10
906,9,20,150,150,10,10
906,10,70,70,20,10,10
906,11,70,20,70,10,10
906,12,150,150,70,10,10
906,13,20,150,150,10,10
906,14,150,20,20,10,10
906,15,150,20,150,10,10
906,16,70,20,20,10,10
906,17,20,20,150,10,10
906,18,70,20,70,10,10
906,19,150,70,20,10,10
906,20,20,70,20,10,10
906,21,70,150,70,10,10
906,22,20,20,20,10,10
906,23,20,150,20,10,10
907,0,20,70,70,10,10
907,1,20,150,150,10,10
907,2,70,150,20,10,10
907,3,150,70,70,10,10
907,4,150,70,20,10,10
907,5,70,70,150,10,10
907,6,70,150,20,10,10
907,7,20,70,70,10,10
907,8,20,20,70,10,10
907,9,150,70,20,10,10
907,10,20,150,150,10,10
907,11,150,150,20,10,10
907,12,20,70,70,10,10
907,13,150,150,20,10,10
907,14,70,20,20,10,10
907,15,70,70,70,10,10
907,16,20,20,150,10,10
907,17,150,150,70,10,10
907,18,20,150,150,10,10
907,19,20,20,20,10,10
907,20,150,70,150,10,10
907,21,20,20,70,10,10
907,22,20,70,150,10,10
907,23,20,70,20,10,10
908,0,70,70,70,10,10
908,1,20,70,20,10,10
908,2,20,150,150,10,10
908,3,70,150,20,10,10
908,4,70,20,150,10,10
908,5,150,150,70,10,10
908,6,20,70,150,10,10
908,7,70,70,20,10,10
908,8,70,20,70,10,10
908,9,70,20,150,10,10
908,10,20,70,70,10,10
908,11,70,150,150,10,10
908,12,150,20,150,10,10
908,13,150,150,20,10,10
908,14,70,20,150,10,10
908,15,150,20,20,10,10
908,16,20,20,70,10,10
908,17,20,70,70,10,10
908,18,70,70,150,10,10
908,19,70,20,70,10,10
908,20,20,70,20,10,10
908,21,70,150,20,10,10
908,22,70,70,20,10,10
908,23,70,150,20,10,10
909,0,20,70,150,10,10
909,1,150,20,150,10,10
909,2,20,70,20,10,10
909,3,70,20,70,10,10
909,4,70,150,70,10,10
909,5,20,70,20,10,10
909,6,20,70,20,10,10
909,7,20,20,150,10,10
909,8,150,150,150,10,10
909,9,150,150,70,10,10
909,10,70,70,150,10,10
909,11,150,70,150,10,10
909,12,70,20,150,10,10
909,13,150,20,70,10,10
909,14,150,70,70,10,10
909,15,20,150,20,10,10
909,16,70,150,150,10,10
909,17,20,70,70,10,10
909,18,150,150,150,10,10
909,19,20,150,150,10,10
909,20,20,20,150,10,10
909,21,150,150,150,10,10
909,22,150,70,70,10,10
909,23,20,150,150,10,10
910,0,150,20,150,10,10
910,1,20,20,70,10,10
910,2,150,70,70,10,10
910,3,70,20,150,10,10
910,4,70,150,20,10,10
910,5,150,150,20,10,10
910,6,150,70,20,10,10
910,7,150,150,70,10,10
910,8,150,70,20,10,10
910,9,70,20,70,10,10
910,10,150,150,70,10,10
910,11,70,70,70,10,10
910,12,70,150,20,10,10
910,13,150,20,150,10,10
910,14,150,150,150,10,10
910,15,150,20,20,10,10
910,16,70,150,70,10,10
910,17,150,20,20,10,10
910,18,150,20,20,10,10
910,19,150,150,70,10,10
910,20,150,70,150,10,10
910,21,70,150,150,10,10
910,22,20,20,20,10,10
910,23,70,20,20,10,10
911,0,20,150,70,10,10
911,1,20,70,150,10,10
911,2,20,150,20,10,10
911,3,20,20,70,10,10
911,4,150,20,20,10,10
911,5,150,70,150,10,10
911,6,20,150,20,10,10
911,7,150,150,150,10,10
911,8,20,150,20,10,10
911,9,70,70,70,10,10
911,10,20,70,70,10,10
911,11,150,150,150,10,10
911,12,70,20,70,10,10
911,13,20,70,150,10,10
911,14,20,150,150,10,10
911,15,20,20,150,10,10
911,16,70,150,70,10,10
911,17,70,70,150,10,10
911,18,20,70,20,10,10
911,19,20,20,70,10,10
911,20,70,70,150,10,10
911,21,20,70,150,10,10
911,22,70,150,20,10,10
911,23,20,70,20,10,10
912,0,150,70,150,10,10
912,1,150,20,70,10,10
912,2,70,70,70,10,10
912,3,70,70,20,10,10
912,4,150,70,150,10,10
912,5,70,150,150,10,10
912,6,20,20,150,10,10
912,7,150,150,20,10,10
912,8,150,20,150,10,10
912,9,20,150,20,10,10
912,10,20,20,150,10,10
912,11,20,70,20,10,10
912,12,70,20,70,10,10
912,13,150,150,70,10,10
912,14,20,20,150,10,10
912,15,70,150,20,10,10
912,16,150,20,150,10,10
912,17,70,20,20,10,10
912,18,70,20,150,10,10
912,19,70,150,20,10,10
912,20,70,20,70,10,10
912,21,70,70,150,10,10
912,22,20,70,20,10,10
912,23,150,150,20,10,10
913,0,150,70,150,10,10
913,1,70,20,20,10,10
913,2,20,20,70,10,10
913,3,150,70,150,10,10
913,4,70,20,150,10,10
913,5,70,20,150,10,10
913,6,70,20,70,10,10
913,7,70,70,70,10,10
913,8,150,150,20,10,10
913,9,70,70,20,10,10
913,10,20,70,70,10,10
913,11,150,20,70,10,10
913,12,20,150,20,10,10
913,13,150,20,150,10,10
913,14,20,70,70,10,10
913,15,20,70,70,10,10
913,16,20,70,150,10,10
913,17,150,70,70,10,10
913,18,150,70,20,10,10
913,19,150,70,70,10,10
913,20,70,20,20,10,10
913,21,150,150,20,10,10
913,22,150,70,150,10,10
913,23,70,20,70,10,10
914,0,70,20,20,10,10
914,1,20,150,20,10,10
914,2,20,70,20,10,10
914,3,70,70,150,10,10
914,4,150,70,20,10,10
914,5,150,150,70,10,10
914,6,70,20,70,10,10
914,7,150,20,20,10,10
914,8,70,20,70,10,10
914,9,70,150,70,10,10
914,10,70,150,20,10,10
914,11,70,20,70,10,10
914,12,20,150,20,10,10
914,13,150,150,70,10,10
914,14,150,20,20,10,10
914,15,70,150,20,10,10
914,16,20,150,150,10,10
914,17,70,70,20,10,10
914,18,150,70,20,10,10
914,19,20,70,70,10,10
914,20,20,20,150,10,10
914,21,70,70,150,10,10
914,22,150,70,70,10,10
914,23,20,150,70,10,10
915,0,70,150,150,10,10
915,1,70,150,150,10,10
915,2,150,150,70,10,10
915,3,20,20,150,10,10
915,4,20,20,150,10,10
915,5,20,150,70,10,10
915,6,20,70,70,10,10
915,7,70,20,20,10,10
915,8,70,20,70,10,10
915,9,70,20,150,10,10
915,10,150,150,20,10,10
915,11,150,70,150,10,10
915,12,150,20,150,10,10
915,13,70,150,70,10,10
915,14,20,70,150,10,10
915,15,150,70,150,10,10
915,16,150,20,20,10,10
915,17,20,70,150,10,10
915,18,20,20,150,10,10
915,19,150,150,150,10,10
915,20,20,20,20,10,10
915,21,70,20,20,10,10
915,22,20,150,20,10,10
915,23,150,150,20,10,10
916,0,70,20,150,10,10
916,1,20,20,150,10,10
916,2,150,70,150,10,10
916,3,20,20,20,10,10
916,4,150,150,150,10,10
916,5,150,20,20,10,10
916,6,20,150,150,10,10
916,7,70,70,70,10,10
916,8,20,150,20,10,10
916,9,150,150,20,10,10
916,10,150,150,20,10,10
916,11,20,150,70,10,10
916,12,70,150,150,10,10
916,13,70,150,70,10,10
916,14,20,70,150,10,10
916,15,150,20,20,10,10
916,16,150,150,150,10,10
916,17,150,70,20,10,10
916,18,70,20,20,10,10
916,19,150,70,70,10,10
916,20,70,150,70,10,10
916,21,70,20,70,10,10
916,22,150,70,20,10,10
916,23,150,70,20,10,10
917,0,20,150,20,10,10
917,1,150,150,70,10,10
917,2,150,20,20,10,10
917,3,70,20,20,10,10
917,4,70,20,150,10,10
917,5,20,20,150,10,10
917,6,20,20,150,10,10
917,7,70,150,70,10,10
917,8,150,150,150,10,10
917,9,70,150,70,10,10
917,10,20,20,70,10,10
917,11,20,70,20,10,10
917,12,150,150,150,10,10
917,13,150,20,20,10,10
917,14,150,20,20,10,10
917,15,20,70,20,10,10
917,16,150,150,70,10,10
917,17,20,70,20,10,10
917,18,150,150,20,10,10
917,19,70,20,70,10,10
917,20,70,70,20,10,10
917,21,20,150,70,10,10
917,22,20,20,70,10,10
917,23,70,70,70,10,10
918,0,150,70,20,10,10
918,1,70,150,150,10,10
918,2,150,70,20,10,10
918,3,70,20,20,10,10
918,4,20,150,70,10,10
918,5,20,150,70,10,10
918,6,70,150,20,10,10
918,7,70,150,150,10,10
918,8,20,20,70,10,10
918,9,20,20,20,10,10
918,10,150,150,150,10,10
918,11,20,70,70,10,10
918,12,20,70,150,10,10
918,13,150,70,70,10,10
918,14,20,150,150,10,10
918,15,150,70,150,10,10
918,16,70,20,20,10,10
918,17,150,20,70,10,10
918,18,20,70,70,10,10
918,19,70,70,70,10,10
918,20,150,20,150,10,10
918,21,150,70,20,10,10
918,22,20,20,20,10,10
918,23,20,150,150,10,10
919,0,70,150,20,10,10
919,1,20,70,70,10,10
919,2,150,70,150,10,10
919,3,150,150,70,10,10
919,4,20,150,150,10,10
919,5,20,70,20,10,10
919,6,150,20,150,10,10
919,7,20,150,150,10,10
919,8,20,70,70,10,10
919,9,150,70,150,10,10
919,10,20,20,150,10,10
919,11,20,20,70,10,10
919,12,70,150,70,10,10
919,13,20,70,20,10,10
919,14,70,70,150,10,10
919,15,150,70,70,10,10
919,16,70,20,70,10,10
919,17,150,150,70,10,10
919,18,70,70,20,10,10
919,19,150,150,150,10,10
919,20,20,20,20,10,10
919,21,70,150,150,10,10
919,22,150,70,20,10,10
919,23,20,70,150,10,10
920,0,150,150,70,10,10
920,1,150,20,150,10,10
920,2,70,70,70,10,10
920,3,70,20,70,10,10
920,4,20,70,70,10,10
920,5,70,150,20,10,10
920,6,70,70,70,10,10
920,7,150,150,150,10,10
920,8,150,150,20,10,10
920,9,20,150,70,10,10
920,10,70,150,150,10,10
920,11,20,70,20,10,10
920,12,70,70,70,10,10
920,13,20,150,150,10,10
920,14,70,70,70,10,10
920,15,150,20,20,10,10
920,16,70,150,70,10,10
920,17,70,150,20,10,10
920,18,150,20,70,10,10
920,19,70,20,150,10,10
920,20,20,150,150,10,10
920,21,70,20,20,10,10
920,22,70,20,150,10,10
920,23,20,150,20,10,10
921,0,20,70,150,10,10
921,1,70,150,150,10,10
921,2,70,150,70,10,10
921,3,70,70,150,10,10
921,4,20,20,20,10,10
921,5,70,150,150,10,10
921,6,150,150,20,10,10
921,7,70,20,70,10,10
921,8,150,70,20,10,10
921,9,20,20,150,10,10
921,10,70,70,150,10,10
921,11,20,150,70,10,10
921,12,70,150,20,10,10
921,13,70,20,20,10,10
921,14,20,20,150,10,10
921,15,150,150,70,10,10
921,16,150,70,70,10,10
921,17,70,20,70,10,10
921,18,70,70,150,10,10
921,19,20,150,70,10,10
921,20,150,70,150,10,10
921,21,70,70,20,10,10
921,22,150,20,150,10,10
921,23,150,150,150,10,10
922,0,20,150,70,10,10
922,1,150,70,20,10,10
922,2,20,20,150,10,10
922,3,70,150,150,10,10
922,4,150,150,20,10,10
922,5,150,20,70,10,10
922,6,70,150,150,10,10
922,7,150,20,70,10,10
922,8,70,70,150,10,10
922,9,70,20,150,10,10
922,10,20,20,20,10,10
922,11,70,150,20,10,10
922,12,20,20,20,10,10
922,13,150,70,70,10,10
922,14,20,20,150,10,10
922,15,70,20,70,10,10
922,16,70,150,20,10,10
922,17,70,70,150,10,10
922,18,70,150,150,10,10
922,19,20,20,70,10,10
922,20,150,20,70,10,10
922,21,150,20,70,10,10
922,22,70,70,20,10,10
922,23,20,20,70,10,10
923,0,20,70,20,10,10
923,1,20,20,150,10,10
923,2,20,150,150,10,10
923,3,70,150,20,10,10
923,4,150,70,70,10,10
923,5,150,70,150,10,10
923,6,70,20,70,10,10
923,7,70,70,150,10,10
923,8,70,150,70,10,10
923,9,20,150,150,10,10
923,10,150,150,150,10,10
923,11,20,70,150,10,10
923,12,20,150,70,10,10
923,13,150,70,20,10,10
923,14,70,70,20,10,10
923,15,20,150,70,10,10
923,16,150,70,150,10,10
923,17,150,70,150,10,10
923,18,20,20,20,10,10
923,19,20,20,70,10,10
923,20,20,20,150,10,10
923,21,150,20,20,10,10
923,22,20,150,70,10,10
923,23,150,70,70,10,10
924,0,20,20,70,10,10
924,1,70,70,150,10,10
924,2,70,70,20,10,10
924,3,150,70,20,10,10
924,4,20,20,150,10,10
924,5,150,70,70,10,10
924,6,20,70,70,10,10
924,7,150,20,150,10,10
924,8,20,150,150,10,10
924,9,20,20,70,10,10
924,10,150,70,150,10,10
924,11,150,20,150,10,10
924,12,70,20,20,10,10
924,13,70,20,20,10,10
924,14,20,150,70,10,10
924,15,20,20,20,10,10
924,16,150,70,20,10,10
924,17,150,20,70,10,10
924,18,70,70,70,10,10
924,19,150,20,70,10,10
924,20,70,20,150,10,10
924,21,150,70,70,10,10
924,22,150,70,70,10,10
924,23,20,150,150,10,10
925,0,70,20,20,10,10
925,1,70,20,150,10,10
925,2,150,70,70,10,10
925,3,70,150,150,10,10
925,4,150,20,70,10,10
925,5,150,70,70,10,10
925,6,20,70,150,10,10
925,7,70,20,70,10,10
925,8,20,20,70,10,10
925,9,20,150,70,10,10
925,10,150,20,150,10,10
925,11,150,70,70,10,10
925,12,150,150,70,10,10
925,13,20,20,20,10,10
925,14,150,70,150,10,10
925,15,150,20,20,10,10
925,16,20,70,150,10,10
925,17,70,70,20,10,10
925,18,20,20,150,10,10
925,19,150,150,70,10,10
925,20,150,70,150,10,10
925,21,70,150,20,10,10
925,22,20,150,20,10,10
925,23,70,20,150,10,10
926,0,150,70,70,10,10
926,1,150,20,150,10,10
926,2,150,150,150,10,10
926,3,150,20,70,10,10
926,4,150,70,70,10,10
926,5,20,20,70,10,10
926,6,70,20,150,10,10
926,7,70,20,150,10,10
926,8,70,150,150,10,10
926,9,70,150,70,10,10
926,10,70,20,20,10,10
926,11,150,70,70,10,10
926,12,70,70,20,10,10
926,13,70,70,70,10,10
926,14,20,20,150,10,10
926,15,150,150,70,10,10
926,16,150,70,70,10,10
926,17,70,70,20,10,10
926,18,150,150,150,10,10
926,19,150,20,70,10,10
926,20,70,70,150,10,10
926,21,70,70,20,10,10
926,22,70,150,20,10,10
926,23,20,70,20,10,10
927,0,150,150,150,10,10
927,1,20,20,150,10,10
927,2,20,150,70,10,10
927,3,20,20,150,10,10
927,4,70,20,150,10,10
927,5,20,70,150,10,10
927,6,150,150,150,10,10
927,7,70,150,70,10,10
927,8,150,20,20,10,10
927,9,70,20,70,10,10
927,10,20,150,70,10,10
927,11,70,20,150,10,10
927,12,150,20,150,10,10
927,13,70,20,70,10,10
927,14,20,150,150,10,10
927,15,150,70,20,10,10
927,16,20,20,70,10,10
927,17,20,150,70,10,10
927,18,20,150,70,10,10
927,19,70,150,150,10,10
927,20,150,150,70,10,10
927,21,150,70,70,10,10
927,22,20,150,150,10,10
927,23,150,70,70,10,10
928,0,70,70,150,10,10
928,1,150,150,20,10,10
928,2,150,20,70,10,10
928,3,20,150,150,10,10
928,4,150,20,150,10,10
928,5,150,150,70,10,10
928,6,150,150,70,10,10
928,7,70,150,20,10,10
928,8,150,150,70,10,10
928,9,150,70,20,10,10
928,10,70,20,70,10,10
928,11,70,70,150,10,10
928,12,70,70,70,10,10
928,13,70,70,20,10,10
928,14,150,70,150,10,10
928,15,70,150,70,10,10
928,16,70,70,70,10,10
928,17,150,150,150,10,10
928,18,150,70,20,10,10
928,19,70,20,150,10,10
928,20,70,20,70,10,10
928,21,150,150,70,10,10
928,22,150,70,150,10,10
928,23,70,150,20,10,10
929,0,20,20,70,10,10
929,1,70,70,70,10,10
929,2,150,70,70,10,10
929,3,20,20,20,10,10
929,4,20,150,150,10,10
929,5,20,150,20,10,10
929,6,150,150,150,10,10
929,7,150,70,70,10,10
929,8,20,70,150,10,10
929,9,20,150,70,10,10
929,10,20,20,20,10,10
929,11,70,70,70,10,10
929,12,70,20,20,10,10
929,13,70,150,150,10,10
929,14,20,70,70,10,10
929,15,70,70,20,10,10
929,16,20,70,150,10,10
929,17,70,150,150,10,10
929,18,70,20,150,10,10
929,19,150,20,70,10,10
929,20,70,150,20,10,10
929,21,150,150,150,10,10
929,22,150,70,150,10,10
929,23,150,20,150,10,10
930,0,20,70,20,10,10
930,1,70,20,150,10,10
930,2,70,70,150,10,10
930,3,20,150,70,10,10
930,4,20,70,70,10,10
930,5,70,20,70,10,10
930,6,70,150,20,10,10
930,7,20,150,70,10,10
930,8,20,20,70,10,10
930,9,150,150,150,10,10
930,10,150,150,150,10,10
930,11,150,150,20,10,10
930,12,150,20,150,10,10
930,13,20,70,150,10,10
930,14,20,150,150,10,10
930,15,150,20,150,10,10
930,16,150,150,20,10,10
930,17,70,150,70,10,10
930,18,70,150,70,10,10
930,19,20,20,20,10,10
930,20,150,20,20,10,10
930,21,20,150,150,10,10
930,22,20,70,20,10,10
930,23,70,70,70,10,10
931,0,70,20,20,10,10
931,1,70,70,20,10,10
931,2,150,150,20,10,10
931,3,20,70,20,10,10
931,4,20,150,70,10,10
931,5,70,150,70,10,10
931,6,150,20,70,10,10
931,7,20,70,150,10,10
931,8,20,70,150,10,10
931,9,150,150,150,10,10
931,10,20,20,70,10,10
931,11,70,70,20,10,10
931,12,20,20,70,10,10
931,13,150,20,150,10,10
931,14,70,70,150,10,10
931,15,20,150,150,10,10
931,16,20,150,70,10,10
931,17,150,70,150,10,10
931,18,70,70,70,10,10
931,19,70,150,150,10,10
931,20,20,70,150,10,10
931,21,20,150,150,10,10
931,22,150,70,20,10,10
931,23,150,150,70,10,10
932,0,70,150,150,10,10
932,1,150,20,150,10,10
932,2,20,20,20,10,10
932,3,20,70,20,10,10
932,4,20,20,70,10,10
932,5,150,70,20,10,10
932,6,20,150,20,10,10
932,7,150,20,150,10,10
932,8,20,20,20,10,10
932,9,70,70,20,10,10
932,10,20,20,70,10,10
932,11,20,150,20,10,10
932,12,20,70,150,10,10
932,13,70,70,150,10,10
932,14,20,70,150,10,10
932,15,150,70,150,10,10
