hour,generation 1,generation 2,generation 3,wind generation 1,wind generation 2,load 1,load 2,load 3,epsilon 1,delta 1,epsilon 2,delta 2,epsilon 3,delta 3,epsilon 4,delta 4,epsilon 5,delta 5,epsilon 6,delta 6,transmission_up_binding_L1,transmission_down_binding_L1,transmission_up_binding_L2,transmission_down_binding_L2,transmission_up_binding_L3,transmission_down_binding_L3,transmission_up_binding_L4,transmission_down_binding_L4,transmission_up_binding_L5,transmission_down_binding_L5,transmission_up_binding_L6,transmission_down_binding_L6,transmission_up_binding_L7,transmission_down_binding_L7
1,100.0,0.0,11.26088726044664,0.0,18.768233106797453,8.126820022952748,65.01456018362198,56.88774016066923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2,100.0,0.0,10.0,0.0,9.179621793208668,7.448726362075542,59.589810896604334,52.14108453452879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,100.0,0.0,11.466683053004196,0.0,19.032827697228623,8.156219421889542,65.24975537511634,57.09353595322679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4,100.0,0.0,10.0,0.0,9.929756482957714,7.495609780184857,59.96487824147886,52.46926846129401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,100.0,0.0,11.300150549019586,0.0,18.818714477819825,8.132429064177455,65.05943251341964,56.92700344924218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
6,100.0,0.0,24.4312538609873,8.406195322605464,27.29536627060125,10.008300965887125,80.066407727097,70.05810676120988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
7,100.0,0.0,21.04300069330854,7.5345740942159365,23.810661997689692,9.524264799075878,76.19411839260702,66.66985359353114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
8,101.35358584697266,0.0,15.965851935659119,5.865971889131591,17.59791566739477,8.798957833697385,70.39166266957908,61.59270483588169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
9,126.5431531615644,0.0,37.354396542533905,0.0,23.70892841221615,11.854464206108075,94.8357136488646,82.98124944275652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.064949181414721,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
10,127.58040925953907,0.0,38.68851745828123,0.0,24.090105816715393,12.045052908357697,96.36042326686157,84.31537035850387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3618139991874596,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
11,100.0,0.0,0.0,0.0,0.6248218876806391,6.28905136798004,50.31241094384032,44.023359575860276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12,100.0,0.0,19.097977162287993,6.653121244875539,22.19137030714648,9.24640429464437,73.97123435715496,64.72483006251058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
13,129.10596035603282,0.0,40.650684400320024,0.0,24.65072494301215,12.325362471506075,98.6028997720486,86.27753730054252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.798429844732221,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
14,124.87882465209611,0.0,35.213733807948074,0.0,23.097310488048755,11.548655244024378,92.38924195219502,80.84058670817065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.588614956297116,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
15,100.0,0.0,10.0,0.0,4.206951193252678,7.137934449578293,57.103475596626346,49.96554114704805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16,100.0,0.0,10.0,0.0,13.158226071333644,7.697389129458344,61.57911303566675,53.88172390620841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17,108.08908848656277,0.0,35.89165794974686,10.586819590905119,31.760458772715353,11.645501549995632,93.16401239996506,81.51851084996943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
18,100.0,0.0,13.616226368271786,0.0,21.796526245429774,8.463297038356341,67.70637630685073,59.24307926849439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19,100.0,0.0,0.0,0.0,0.0,6.237417373035717,49.899338984285734,43.661921611250015,0.0,0.0,0.201322031428532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20,100.0,0.0,10.0,0.0,17.035716413743515,7.939732275858969,63.51785820687175,55.57812593101278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21,100.0,0.0,0.0,0.0,2.3797124923940243,6.398732030774627,51.18985624619702,44.791124215422386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22,100.0,0.0,10.0,0.0,3.3432676260400456,7.077970184421132,56.62376147536906,49.545791290947925,0.0,0.0,0.0,0.0,0.0,0.0,0.09574467530191147,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False
23,100.0,0.0,10.0,0.0,16.477662466492262,7.904853904155766,63.23883123324613,55.33397732909036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,100.0,0.0,10.0,0.0,12.209088629914106,7.638068039369631,61.104544314957046,53.46647627558741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,100.0,0.0,0.0,0.0,0.0,5.874563776358371,46.996510210866965,41.121946434508594,6.006979578266076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,100.0,0.0,0.0,0.0,0.0,6.165057560907276,49.32046048725821,43.15540292635093,0.0,0.0,1.3590790254835818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,100.0,0.0,0.0,0.0,0.0,4.816582792599482,38.53266234079586,33.716079548196376,22.934675318408278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,100.0,0.0,10.0,0.0,12.49795866350351,7.656122416468969,61.248979331751755,53.59285691528279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,100.0,0.0,10.0,0.0,9.84878654602309,7.490549159126444,59.92439327301155,52.43384411388511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6,100.0,0.0,13.17995905173365,0.0,21.235611124166354,8.400973135993752,67.20778508795001,58.80681195195626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
7,101.62097117073547,0.0,23.542352022175677,8.234429157428362,24.703287472285098,9.88131498891404,79.05051991131232,69.16920492239827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
8,117.1744707801459,0.0,27.16201481253568,1.2412498328349983,20.796819346502367,10.398409673251184,83.18727738600947,72.78886771275828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
9,125.60147063640045,0.0,36.14320255170742,0.0,23.36287298626572,11.68143649313286,93.45149194506288,81.77005545193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7954377157521768,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
10,102.97152468144517,0.0,17.754100121128698,6.0362812401286945,18.108843720386083,9.054421860193042,72.43537488154433,63.38095302135129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
11,100.0,0.0,14.53343665586377,2.349411624532747,20.626384990658185,8.59432707944091,68.75461663552728,60.16028955608637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
12,100.0,0.0,14.07680068541111,1.9188691381059373,20.469824086502985,8.529093369376245,68.23274695500996,59.7036535856337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
13,119.56048610869048,0.0,28.373275890528006,0.0,21.142893940214453,10.571446970107226,84.57157576085781,74.00012879075058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06649558228267917,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
14,105.9902662036599,0.0,21.09060390883968,6.35404350562498,19.062130516874937,9.531065258437469,76.24852206749975,66.71745680906227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
15,124.7146492200716,0.0,35.00257103132665,0.0,23.036978266156936,11.518489133078468,92.14791306462774,80.62942393154925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.541627611700269,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
16,100.0,0.0,10.0,0.0,13.252804408709977,7.703300275544376,61.62640220435501,53.923101928810624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17,100.0,0.0,10.922905772558899,0.0,18.33368547951309,8.078536953254499,64.62829562603599,56.549758672781486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
18,100.0,0.0,16.16546177821925,0.0,25.07411462964786,8.827473525491692,70.61978820393354,61.79231467844184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19,100.0,0.0,14.409544839401933,0.0,22.81650713688271,8.576628248517789,68.61302598814231,60.03639773962452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
20,100.0,0.0,10.0,0.0,8.372277132237896,7.398267320764856,59.18613856611885,51.78787124535399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21,100.0,0.0,10.0,0.0,8.865483664531212,7.429092729033201,59.432741832265606,52.003649103232405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22,100.0,0.0,0.0,0.0,9.204212790031837,6.877702084631046,55.02161667704837,48.143914592417325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8390205640649122,False,False,False,False,True,False,False,False,False,False,False,False,False,False
23,100.0,0.0,14.72646786370144,0.0,23.223979596696488,8.621902966274861,68.97522373019889,60.353320763924025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,100.0,0.0,16.000176050627523,0.0,24.861604408458593,8.803861278692873,70.43089022954298,61.62702895085012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,100.0,0.0,0.0,0.0,9.511699932452501,6.900201143832549,55.20160915066039,48.30140800682784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8915183688684167,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2,100.0,0.0,11.893165029794392,0.0,19.581161667387395,8.217145418573853,65.73716334859083,57.520017930016984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3,100.0,0.0,10.0,0.0,16.966816995529257,7.935426062220579,63.48340849776463,55.54798243554405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,100.0,0.0,11.830478499705947,0.0,19.50056470013085,8.208190199989792,65.66552159991834,57.45733139992855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5,100.0,0.0,10.0,0.0,13.223929610995953,7.701495600687245,61.61196480549796,53.910469204810724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6,100.0,0.0,22.66154419822789,6.820351598834053,26.605868999396286,9.75548529977864,78.04388239822912,68.28839709845047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
7,108.52254828448325,0.0,32.06782963327585,9.249366968273623,27.74810090482087,11.099240361928347,88.79392289542677,77.69468253349844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
8,112.14575723435766,0.0,25.03154859201824,4.139497158105672,20.18811471206881,10.094057356034401,80.75245884827521,70.65840149224081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
9,107.68635310892647,0.0,22.965226277818658,6.532578969337257,19.597736908011782,9.798868454005888,78.3909476320471,68.59207917804123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
10,125.8639365402851,0.0,36.4807867343666,0.0,23.459325609882644,11.729662804941318,93.83730243953055,82.10763963458923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8705559945267332,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
11,100.0,0.0,16.773105435100206,4.461099330669934,21.394271429253536,8.91427976218897,71.31423809751176,62.3999583353228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
12,105.90235748362036,0.0,27.11944573491267,8.313862701158314,24.94158810347495,10.392328376447892,83.13862701158314,72.74629863513526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
13,100.0,0.0,10.738194202683538,1.9919000031288348,16.104299172258894,8.052149586129445,64.41719668903556,56.365047102906125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
14,126.75254961431033,0.0,37.6237226885428,0.0,23.78587873964726,11.892939369823626,95.14351495858901,83.2505755887654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1248788746776217,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
15,104.54447129860948,0.0,19.492620066415604,6.201854568251253,18.605563704753767,9.30278185237688,74.42225481901504,65.11947296663817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
16,100.0,0.0,10.0,0.0,13.02276245170954,7.688922653231846,61.51138122585477,53.82245857262293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17,105.78585478409266,0.0,32.8857427787265,10.19644099726611,30.589322991798344,11.216085096992726,89.72868077594181,78.51259567894908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
18,100.0,0.0,19.606392470342286,1.5410632178495864,27.957105158813516,9.319035052937837,74.5522804235027,65.23324537056486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19,100.0,0.0,15.226792668934303,0.0,23.867254346281477,8.693377938450988,69.5470235076079,60.85364556915692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
20,100.0,0.0,0.0,0.0,8.075477674378238,6.795111710314919,54.360893682519354,47.565781972204434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6463096906606159,False,False,False,False,True,False,False,False,False,False,False,False,False,False
21,100.0,0.0,0.0,0.0,7.142450179159654,6.7268414057867325,53.81473124629386,47.08788984050713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.487012313428184,False,False,False,False,True,False,False,False,False,False,False,False,False,False
22,100.0,0.0,14.739248901885015,0.0,23.24041236007536,8.623728828872514,68.98983063098011,60.36610180210761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
23,100.0,0.0,22.42122521254576,0.0,33.11723904521048,9.721154016109764,77.76923212887812,68.04807811276835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,100.0,0.0,15.693248458755695,0.0,24.466983218908943,8.76001447985404,70.08011583883231,61.32010135897828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,100.0,0.0,28.09894690590719,0.0,40.41716693667531,10.532257115161398,84.25805692129119,73.72579980612979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2,100.0,0.0,27.218874003295504,0.0,39.28564463331741,10.406532414788298,83.25225931830639,72.84572690351808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3,100.0,0.0,19.558620810377313,0.0,29.436747670993856,9.312210530085698,74.49768424068559,65.1854737105999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4,100.0,0.0,22.680221013076228,0.9230555919406566,32.52717805395181,9.758153416185543,78.06522732948434,68.30707391329881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5,100.0,0.0,16.434110902977423,0.0,25.419520647194187,8.865851971885716,70.92681577508573,62.06096380320002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
6,100.0,10.0,35.93788161482604,8.71732928383754,31.77846799287608,11.65210493072123,93.21683944576984,81.56473451504861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
7,100.0,51.547534637734024,70.0,0.0,42.24684590794079,16.898738363176314,135.1899069054105,118.2911685422342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.697328051142337,0.0,0.8881052140038718,False,False,False,False,True,False,False,False,True,False,False,False,False,False
8,100.0,29.72826895886401,41.451098998708574,0.0,24.879414828266043,12.43970741413302,99.51765931306416,87.07795189893115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.976535840289713,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
9,100.0,22.551648099732066,32.220514564206724,0.0,22.24210498983695,11.121052494918473,88.96841995934778,77.84736746442931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92257226491983,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
10,100.0,26.231868669151712,36.954021791412806,0.0,23.594535626181536,11.797267813090766,94.37814250472613,82.58087469163536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9758589227062011,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
11,100.0,10.0,13.327485703113144,0.0,11.425288247368488,8.422048371905104,67.37638697524083,58.954338603335735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
12,100.0,10.0,15.745633307190548,0.0,14.534335166896565,8.767498029630447,70.13998423704358,61.37248620741313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
13,100.0,31.899466550685208,44.243697784220615,0.0,25.67730019555522,12.838650097777608,102.70920078222086,89.87055068444324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.597937033980617,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
14,100.0,47.843425894528046,64.75085091832213,0.0,31.536486805298495,15.768243402649246,126.14594722119396,110.37770381854472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.161130824239251,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
15,100.0,28.831034540994075,40.297074254437575,0.0,24.54969347276005,12.274846736380024,98.19877389104019,85.92392715466016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71974551388867,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
16,100.0,28.412293581027214,43.869577784983655,0.0,31.963010959002226,12.78520438360089,102.28163506880712,89.49643068520624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31838781260114035,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
17,100.0,16.092162080803888,42.42697688620227,8.44007075790333,34.30668692977591,12.579118540917834,100.63294832734267,88.05382978642486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
18,100.0,0.0,14.068648221531172,0.0,22.37821148533475,8.52792873167911,68.22342985343288,59.695501121753765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19,100.0,0.0,27.42646696595656,4.765254696653475,34.78729517437102,10.436188552311307,83.48950841849046,73.05331986617915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
20,100.0,0.0,11.767614221671398,0.0,19.4197391998007,8.199209588841997,65.59367671073598,57.39446712189398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
21,100.0,0.0,15.3256022958382,0.0,23.99429529515803,8.707493599437257,69.65994879549805,60.9524551960608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
22,100.0,0.0,29.12249615205647,0.0,41.733158824581366,10.678478436039864,85.42782748831891,74.74934905227906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
23,100.0,0.0,18.15589678461913,0.0,27.633245352161943,9.111821383548817,72.89457106839053,63.78274968484172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,100.0,0.0,0.0,0.0,0.0,4.93826022175294,39.50608177402352,34.56782155227058,20.98783645195282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,100.0,0.0,10.0,0.0,8.996311502575779,7.437269468910984,59.498155751287875,52.06088628237689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,100.0,0.0,0.0,0.0,0.0,5.1423743757309275,41.13899500584742,35.996620630116496,17.722009988305157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,100.0,0.0,0.0,0.0,0.0,4.829884823196686,38.639078585573486,33.8091937623768,22.721842828852875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,100.0,0.0,13.864735020344336,0.0,22.116037369522907,8.498798274366703,67.99038619493362,59.491587920566914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5,100.0,0.0,10.0,0.0,11.743351944999091,7.608959496562446,60.87167597249957,53.26271647593712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6,100.0,0.0,19.477004544683883,3.966673207995971,25.36513926424928,9.300551063558071,74.40440850846457,65.10385744490648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
7,100.0,0.0,19.229064496144073,5.850204768277335,23.162827641559517,9.265131056623808,74.12104845299046,64.85591739636665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
