Sample_Nr,Hour,L1,L2,L3,W1,W2
848,4,55.01,119.78,135.04,2.27,1.92
848,5,58.33,100.54,113.45,1.64,19.5
848,6,62.5,99.3,102.51,1.87,2.27
848,7,53.04,109.46,125.92,0.06,8.57
848,8,62.38,121.22,116.86,5.09,8.93
848,9,52.49,105.45,125.61,4.78,23.07
848,10,61.68,117.76,101.33,9.06,13.64
848,11,49.6,95.93,135.39,4.73,20.89
848,12,51.8,132.42,124.84,7.68,27.17
848,13,53.73,124.48,133.99,8.04,13.05
848,14,57.68,118.22,127.86,3.42,3.32
848,15,61.75,134.76,111.4,9.06,10.51
848,16,49.08,104.55,120.94,1.51,23.87
848,17,42.35,110.04,128.87,4.04,13.86
848,18,61.18,101.61,129.11,0.43,2.6
848,19,60.44,131.03,107.0,8.18,6.11
848,20,62.08,90.38,125.91,9.06,5.07
848,21,64.67,115.2,118.35,1.55,2.59
848,22,59.14,111.42,128.73,3.72,18.49
848,23,55.54,99.31,95.91,1.4,11.22
849,0,50.75,117.32,119.27,2.12,21.86
849,1,54.91,118.81,141.76,9.05,10.32
849,2,61.86,86.88,112.57,9.05,9.8
849,3,51.81,116.97,110.67,9.05,27.14
849,4,54.12,106.85,116.47,1.24,22.84
849,5,53.93,108.45,130.5,3.85,4.13
849,6,59.43,98.33,133.94,0.78,6.34
849,7,48.63,105.13,125.31,3.18,14.15
849,8,52.49,111.53,106.29,1.0,16.29
849,9,55.87,103.44,114.25,2.26,27.14
849,10,55.33,116.58,100.7,9.05,0.16
849,11,57.85,125.64,141.11,3.9,19.22
849,12,43.53,98.47,105.58,0.27,27.14
849,13,66.58,98.27,96.29,4.73,9.69
849,14,61.52,91.01,109.36,1.23,19.79
849,15,60.54,109.64,119.37,0.77,13.32
849,16,57.33,106.34,130.88,5.98,18.03
849,17,57.71,119.92,110.27,9.05,3.19
849,18,54.85,123.49,134.21,2.95,7.72
849,19,45.01,117.32,130.96,9.05,16.7
849,20,54.82,118.5,114.17,6.52,7.87
849,21,55.71,122.12,120.42,1.0,11.22
849,22,56.46,135.43,124.94,0.95,7.55
849,23,66.7,112.21,117.32,1.9,20.48
850,0,64.18,98.12,115.26,1.38,3.11
850,1,65.82,126.55,128.16,3.43,16.76
850,2,47.82,84.58,106.82,9.18,5.58
850,3,53.69,119.12,119.19,3.13,5.05
850,4,62.27,128.11,121.51,2.03,3.8
850,5,59.2,118.48,117.91,0.73,28.61
850,6,51.94,123.09,122.26,4.16,5.5
850,7,56.27,130.53,118.11,0.52,7.18
850,8,56.67,99.67,115.48,3.62,12.38
850,9,63.5,130.12,138.42,3.34,0.43
850,10,54.91,116.2,122.0,5.62,20.82
850,11,53.35,110.43,116.41,9.31,23.32
850,12,60.02,114.35,136.31,6.84,9.82
850,13,61.45,101.46,128.44,9.54,7.65
850,14,60.06,120.16,120.35,6.82,23.91
850,15,51.05,114.43,106.33,9.54,15.26
850,16,59.61,98.78,126.11,0.51,28.61
850,17,57.72,96.71,123.96,2.53,9.66
850,18,65.86,112.99,119.21,9.54,5.63
850,19,69.85,128.12,132.57,9.54,14.66
850,20,54.4,127.95,131.74,9.54,4.13
850,21,52.72,119.4,103.04,2.11,3.4
850,22,67.99,100.32,119.52,0.11,1.45
850,23,52.6,123.75,121.03,5.09,3.26
851,0,60.16,110.23,127.19,8.76,12.27
851,1,59.16,118.44,111.89,4.59,12.19
851,2,54.8,121.2,151.63,5.55,9.64
851,3,59.3,104.43,131.21,1.62,2.51
851,4,50.32,120.09,119.78,2.52,7.3
851,5,63.48,98.76,109.87,7.15,9.08
851,6,48.99,125.11,112.15,3.15,2.98
851,7,55.72,122.24,139.99,7.06,7.67
851,8,64.26,122.96,110.72,5.37,6.88
851,9,53.27,116.78,125.12,1.81,12.55
851,10,49.42,121.36,121.88,1.16,12.95
851,11,54.61,97.7,130.55,8.58,1.13
851,12,62.57,99.75,112.38,3.43,8.14
851,13,58.29,129.91,116.32,8.76,22.83
851,14,60.43,91.44,101.15,2.31,26.27
851,15,49.4,116.67,124.28,8.4,3.12
851,16,57.63,101.32,126.29,0.12,0.75
851,17,53.72,106.38,115.63,1.21,24.27
851,18,57.55,111.27,126.4,8.76,17.88
851,19,59.86,137.42,121.17,2.93,10.77
851,20,65.07,124.31,113.44,2.93,10.68
851,21,46.81,92.3,124.66,5.22,3.04
851,22,53.48,116.03,120.23,1.67,16.77
851,23,60.09,99.7,132.91,4.11,8.95
852,0,55.51,100.94,108.89,3.47,27.87
852,1,51.89,123.94,122.19,5.58,27.87
852,2,58.28,109.54,123.76,1.08,11.8
852,3,56.8,109.44,117.92,4.5,5.31
852,4,68.72,101.51,124.7,7.37,24.41
852,5,45.49,111.15,133.97,1.94,25.47
852,6,53.63,108.64,117.49,5.19,2.77
852,7,54.78,119.24,109.71,0.44,14.0
852,8,59.86,124.42,117.62,0.8,19.89
852,9,57.81,127.77,129.17,6.86,2.79
852,10,52.98,118.95,119.6,9.29,11.25
852,11,62.95,113.09,120.43,6.43,18.62
852,12,57.64,115.28,105.44,5.4,12.79
852,13,53.0,104.59,132.53,1.27,6.47
852,14,36.53,120.86,164.77,5.34,4.73
852,15,50.93,139.76,118.32,9.29,13.02
852,16,60.34,113.83,122.08,0.14,20.53
852,17,51.16,97.95,127.97,8.73,24.26
852,18,53.07,92.67,126.72,5.87,1.12
852,19,56.51,122.46,114.5,9.29,10.98
852,20,60.02,133.16,96.89,1.19,8.67
852,21,49.97,104.78,134.36,2.98,14.37
852,22,59.73,115.3,128.59,2.15,11.92
852,23,57.09,133.82,105.75,7.07,20.55
853,0,46.01,109.14,133.54,2.54,10.69
853,1,42.95,93.3,117.71,4.98,23.65
853,2,61.71,112.1,121.97,6.08,11.45
853,3,60.24,97.21,119.61,6.5,28.67
853,4,52.96,115.52,124.85,1.22,4.74
853,5,52.28,117.5,143.57,0.22,28.67
853,6,67.58,99.9,132.01,1.59,13.97
853,7,56.21,106.87,110.55,3.47,9.77
853,8,58.6,117.93,123.73,0.21,7.56
853,9,52.96,125.93,103.45,2.22,11.05
853,10,58.04,111.41,123.5,9.56,2.08
853,11,47.68,104.92,120.5,1.45,6.37
853,12,66.03,103.7,148.32,5.07,7.24
853,13,61.03,115.29,117.42,1.96,7.2
853,14,56.34,117.68,125.19,2.94,0.78
853,15,58.94,116.17,136.08,9.56,6.77
853,16,56.77,107.92,136.68,1.49,2.89
853,17,55.97,106.59,116.01,6.24,3.74
853,18,57.49,107.05,92.09,1.18,3.32
853,19,56.18,105.91,140.64,4.17,0.15
853,20,50.14,103.85,137.69,9.56,14.67
853,21,48.79,100.5,140.15,9.56,15.9
853,22,55.76,98.29,119.29,3.42,8.18
853,23,64.0,127.1,125.3,7.76,25.47
854,0,60.96,114.54,130.59,0.61,17.34
854,1,59.02,112.68,120.19,9.44,9.15
854,2,59.83,116.55,120.72,4.74,7.52
854,3,54.19,127.92,118.29,9.44,0.12
854,4,54.77,105.99,139.07,1.02,10.97
854,5,57.29,108.46,129.51,1.52,3.79
854,6,54.85,101.39,119.95,4.86,19.99
854,7,56.21,112.4,121.97,0.96,8.3
854,8,56.2,128.64,92.67,4.91,28.31
854,9,57.92,112.46,141.4,1.36,7.85
854,10,61.05,107.87,128.02,1.9,28.31
854,11,56.23,121.79,117.55,8.24,28.31
854,12,57.99,115.72,99.98,5.51,9.38
854,13,57.71,111.02,124.4,0.5,28.31
854,14,52.8,110.12,97.97,2.07,27.3
854,15,68.88,105.37,122.79,3.98,19.43
854,16,51.41,111.0,106.38,2.68,12.7
854,17,45.47,106.41,131.09,1.83,2.18
854,18,54.24,100.39,134.23,4.82,1.76
854,19,56.72,89.77,123.08,4.89,1.16
854,20,60.42,84.03,129.41,7.48,11.07
854,21,58.45,121.26,121.08,1.77,20.71
854,22,48.87,122.34,129.66,1.25,1.55
854,23,49.18,101.37,112.94,2.42,27.88
855,0,56.01,119.66,111.04,7.69,3.88
855,1,56.19,102.85,122.14,3.27,16.07
855,2,50.08,119.3,133.9,0.89,25.0
855,3,61.4,106.94,104.66,0.52,22.93
855,4,47.31,107.66,105.35,9.22,13.11
855,5,49.15,128.17,127.15,9.22,14.42
855,6,56.28,103.92,88.74,6.54,17.22
855,7,52.98,104.76,121.4,0.63,10.93
855,8,71.06,124.95,113.15,5.44,4.8
855,9,54.1,120.18,119.47,8.63,0.0
855,10,57.48,120.74,131.32,4.4,14.68
855,11,56.86,109.69,104.97,9.22,5.5
855,12,56.45,115.3,100.59,1.43,14.35
855,13,60.12,105.94,130.41,0.36,19.2
855,14,50.44,121.34,134.35,2.15,6.52
855,15,62.3,96.71,125.14,2.9,17.64
855,16,49.53,126.45,119.28,6.36,13.51
855,17,61.69,111.61,106.69,0.66,16.34
855,18,57.63,119.25,98.8,0.6,5.63
855,19,52.41,116.68,120.38,9.22,18.03
855,20,55.04,119.54,123.44,3.92,10.02
855,21,48.91,116.88,127.12,7.91,14.37
855,22,53.74,113.83,122.25,2.32,14.58
855,23,63.5,127.36,113.22,4.91,3.98
856,0,48.01,103.29,119.15,6.23,8.57
856,1,58.41,116.09,134.32,1.0,2.63
856,2,53.17,114.09,138.54,4.39,1.85
856,3,58.03,93.84,118.37,6.92,2.43
856,4,52.07,101.86,116.37,8.41,13.51
856,5,55.07,117.4,126.61,2.77,7.59
856,6,52.06,99.9,102.6,8.41,12.73
856,7,51.63,118.23,109.98,2.8,5.46
856,8,52.83,116.68,130.41,6.38,5.75
856,9,64.72,118.43,140.83,0.83,4.06
856,10,53.73,106.68,117.95,8.41,3.19
856,11,53.21,125.84,111.31,8.41,3.42
856,12,53.96,105.82,133.44,6.99,1.57
856,13,52.99,121.98,122.0,8.41,6.5
856,14,63.97,118.53,112.21,0.37,8.66
856,15,59.72,117.21,110.75,3.6,21.01
856,16,62.22,131.03,94.04,4.92,10.57
856,17,57.71,101.88,122.36,2.8,10.38
856,18,61.43,110.83,135.33,8.41,17.82
856,19,55.85,112.08,125.89,3.14,1.87
856,20,57.87,128.48,118.57,5.79,14.29
856,21,52.97,114.46,113.55,8.41,10.04
856,22,53.91,120.19,133.4,5.44,6.59
856,23,60.14,129.61,113.26,8.18,3.63
857,0,55.94,122.97,126.09,4.18,5.79
857,1,59.75,103.88,138.77,7.18,0.4
857,2,45.66,126.02,111.1,5.71,23.81
857,3,56.04,107.53,118.57,7.09,3.74
857,4,57.53,109.12,120.24,0.61,3.62
857,5,61.75,134.89,118.9,8.9,4.52
857,6,53.33,95.26,119.36,2.81,26.69
857,7,54.86,116.33,115.94,8.9,10.61
857,8,43.55,106.1,112.77,0.37,26.69
857,9,60.66,121.93,123.72,8.9,11.33
857,10,58.44,119.96,111.31,2.55,26.69
857,11,50.1,91.75,116.2,2.74,4.86
857,12,57.5,101.76,116.32,6.41,26.69
857,13,59.37,131.88,124.37,8.9,13.2
857,14,46.5,119.78,126.24,3.5,8.7
857,15,53.06,106.83,140.7,0.51,2.77
857,16,61.32,113.19,110.14,5.0,1.33
857,17,54.1,114.72,125.0,8.9,8.77
857,18,50.61,121.21,92.48,6.37,10.87
857,19,55.14,112.86,134.94,2.88,22.65
857,20,53.97,113.45,118.55,1.6,5.15
857,21,58.13,131.25,105.62,1.47,4.9
857,22,48.55,122.02,120.57,0.1,0.45
857,23,56.35,124.9,124.66,5.53,8.68
858,0,62.08,116.32,138.27,4.97,7.06
858,1,58.34,106.79,110.01,9.33,29.46
858,2,58.82,103.61,133.99,5.29,5.94
858,3,55.08,111.12,134.73,3.65,25.46
858,4,54.87,129.28,122.5,4.41,29.46
858,5,56.54,108.89,128.58,0.77,29.46
858,6,58.96,115.19,113.9,1.29,8.4
858,7,55.46,104.83,125.53,7.3,29.46
858,8,65.11,98.81,108.4,0.12,14.23
858,9,53.73,109.89,113.17,9.82,8.67
858,10,57.82,110.76,101.93,9.82,3.94
858,11,48.03,97.03,110.69,4.45,3.98
858,12,44.93,108.99,110.9,1.94,10.05
858,13,48.68,107.47,103.52,0.44,3.29
858,14,51.4,117.45,117.51,2.21,22.01
858,15,65.03,103.84,136.27,2.91,6.62
858,16,53.47,113.17,137.45,1.37,12.69
858,17,58.6,102.96,149.49,4.31,11.7
858,18,53.53,97.26,118.34,1.54,3.89
858,19,55.06,118.13,143.6,9.82,26.04
858,20,50.18,110.82,131.52,0.02,23.14
858,21,53.88,122.47,122.03,9.82,1.27
858,22,48.08,130.57,120.29,6.4,9.29
858,23,54.19,118.09,111.45,9.82,5.93
859,0,56.34,104.74,138.68,5.69,26.17
859,1,50.98,94.32,117.27,9.4,3.47
859,2,54.24,96.34,108.41,8.3,13.07
859,3,45.09,126.18,102.46,3.01,19.74
859,4,51.25,129.09,108.58,2.94,6.1
859,5,40.38,137.46,112.58,9.4,8.75
859,6,53.63,122.95,104.28,6.26,20.54
859,7,57.33,115.12,125.36,9.4,19.74
859,8,55.76,108.47,116.15,6.15,13.98
859,9,57.2,101.09,117.54,1.28,5.51
859,10,52.09,108.38,100.29,2.92,4.2
859,11,59.98,106.2,121.44,2.22,0.74
859,12,54.28,86.91,118.42,0.51,10.18
859,13,55.25,106.9,120.73,8.04,2.41
859,14,54.23,117.29,128.92,0.76,5.43
859,15,57.28,110.08,98.49,9.4,6.79
859,16,61.9,100.13,116.63,0.44,28.19
859,17,57.68,115.71,123.77,6.79,0.47
859,18,65.81,94.56,112.95,9.4,7.75
859,19,54.88,113.7,125.51,6.41,4.87
859,20,43.4,92.77,128.96,0.4,28.19
859,21,58.99,139.16,130.39,5.39,14.72
859,22,63.29,115.69,130.39,9.4,6.33
859,23,61.15,107.73,120.28,2.02,13.24
860,0,50.89,114.13,139.1,3.45,26.25
860,1,63.88,112.84,144.8,6.96,2.66
860,2,65.23,112.8,105.15,4.99,7.19
860,3,51.11,123.81,102.99,5.52,11.37
860,4,47.32,106.73,141.64,8.83,5.46
860,5,67.66,107.43,112.88,3.38,26.48
860,6,51.54,116.58,119.61,0.87,12.64
860,7,60.87,104.97,118.69,2.04,18.68
860,8,64.55,121.4,136.57,8.83,2.49
860,9,49.03,120.27,120.2,0.08,15.82
860,10,60.07,130.71,103.12,6.13,6.22
860,11,54.41,104.92,132.61,8.83,12.88
860,12,55.05,100.53,137.62,8.83,6.1
860,13,64.35,129.26,110.64,5.61,21.81
860,14,55.33,109.61,115.0,1.95,9.71
860,15,46.86,105.65,122.16,4.66,9.78
860,16,60.79,104.01,119.46,4.02,10.48
860,17,51.62,113.64,130.98,8.83,17.17
860,18,51.78,123.74,104.71,3.05,6.78
860,19,54.73,115.67,120.58,8.17,4.42
860,20,68.28,109.25,102.79,6.16,14.5
860,21,54.07,107.07,125.48,2.65,6.09
860,22,52.35,134.86,112.74,0.85,3.65
860,23,62.81,108.91,108.93,8.83,8.66
861,0,58.87,125.7,137.62,9.46,16.74
861,1,48.6,122.83,121.22,9.46,7.11
861,2,63.62,101.61,149.57,9.46,1.03
861,3,55.42,108.87,128.0,9.46,4.7
861,4,51.38,118.72,94.23,0.52,2.57
861,5,48.25,116.81,115.34,5.76,2.67
861,6,55.33,125.09,123.39,1.73,10.65
861,7,54.9,108.99,93.71,0.22,11.01
861,8,47.45,124.47,131.94,1.63,2.85
861,9,67.3,113.06,127.6,9.09,28.38
861,10,55.73,95.86,120.03,1.89,8.53
861,11,53.67,113.41,107.19,0.07,18.1
861,12,55.65,94.99,113.92,2.32,4.98
861,13,56.03,109.11,124.96,0.82,7.11
861,14,54.98,92.3,120.16,7.53,2.81
861,15,54.58,107.63,102.7,2.21,19.99
861,16,55.38,112.18,125.19,9.09,1.63
861,17,55.72,122.21,96.91,1.49,10.26
861,18,57.26,120.83,128.69,3.73,5.54
861,19,54.08,105.24,129.0,5.65,11.53
861,20,62.01,109.38,120.96,0.78,25.4
861,21,55.28,119.28,125.55,2.48,3.16
861,22,60.26,111.14,130.44,2.4,8.95
861,23,48.33,98.11,125.21,3.31,4.66
862,0,66.42,109.09,116.82,5.42,17.81
862,1,55.3,117.42,84.2,4.85,8.71
862,2,45.42,119.4,105.54,3.88,8.85
862,3,48.25,120.52,134.26,1.25,5.12
862,4,55.85,97.62,109.05,4.42,26.52
862,5,63.06,128.76,134.66,5.34,27.29
862,6,56.48,121.32,132.55,1.33,7.41
862,7,57.02,124.37,120.68,3.36,28.09
862,8,52.81,109.1,103.4,3.37,28.09
862,9,52.93,105.02,108.55,4.91,8.51
862,10,52.95,98.84,139.39,0.8,14.29
862,11,54.17,120.49,117.44,3.14,17.29
862,12,69.62,104.61,118.63,0.94,1.16
862,13,45.23,95.6,122.11,9.36,3.72
862,14,44.58,108.44,124.0,3.11,21.48
862,15,57.98,109.93,110.45,1.79,7.32
862,16,50.35,131.69,116.74,0.94,11.9
862,17,56.4,124.2,113.31,6.69,6.54
862,18,52.38,112.83,130.07,4.57,5.83
862,19,67.43,114.63,140.81,2.94,28.09
862,20,58.79,100.96,133.02,9.36,3.58
862,21,57.32,113.81,108.46,3.17,7.72
862,22,57.22,104.81,81.82,0.14,3.98
862,23,44.87,121.12,124.2,2.14,10.69
863,0,60.61,104.49,120.14,7.57,22.2
863,1,61.39,105.27,120.08,3.98,14.49
863,2,49.79,88.12,128.77,2.75,27.12
863,3,48.77,115.92,128.17,3.79,3.12
863,4,50.15,119.72,132.05,6.68,14.44
863,5,65.41,124.02,123.23,1.89,4.79
863,6,58.71,106.13,131.42,4.67,2.24
863,7,52.89,114.93,125.69,1.11,20.11
863,8,58.6,129.43,149.16,2.03,5.46
863,9,49.5,140.03,118.69,1.12,10.14
863,10,47.01,121.51,125.72,6.45,13.41
863,11,57.57,118.93,100.0,8.48,19.17
863,12,63.2,108.96,110.37,3.54,18.06
863,13,55.15,124.81,137.84,9.04,14.6
863,14,53.43,119.65,123.55,0.21,2.58
863,15,52.9,132.46,105.47,4.36,21.79
863,16,62.58,108.77,137.68,0.41,6.41
863,17,57.43,112.14,122.63,3.4,20.24
863,18,62.68,94.65,120.61,3.2,13.71
863,19,61.94,119.47,102.74,3.8,0.9
863,20,56.43,119.67,117.64,7.9,9.91
863,21,54.92,127.2,127.4,3.24,19.65
863,22,58.22,86.36,116.59,5.52,3.31
863,23,57.27,117.52,118.56,3.14,1.59
864,0,49.24,98.67,110.63,8.77,7.61
864,1,54.83,123.83,115.66,0.94,19.7
864,2,65.73,101.93,120.93,0.53,6.62
864,3,60.71,108.99,129.88,2.43,8.14
864,4,57.57,116.15,125.82,8.14,16.74
864,5,49.05,101.51,113.14,2.68,2.99
864,6,54.95,80.88,119.18,7.88,6.4
864,7,54.46,120.72,105.11,0.55,20.11
864,8,56.04,101.71,124.61,2.2,10.47
864,9,48.52,109.81,108.86,8.77,26.31
864,10,45.77,123.31,129.02,1.7,14.17
864,11,50.2,108.86,104.73,4.33,3.98
864,12,54.15,118.25,135.73,6.72,26.31
864,13,51.82,109.94,120.87,3.78,1.55
864,14,59.58,115.41,98.7,7.91,8.52
864,15,50.61,97.93,128.81,1.06,6.69
864,16,56.78,114.35,135.43,5.01,7.86
864,17,57.08,94.04,122.17,2.99,8.53
864,18,50.99,122.02,123.95,7.65,2.75
864,19,57.7,106.21,130.67,0.78,18.83
864,20,59.23,97.57,119.35,1.41,4.88
864,21,58.92,126.69,102.34,0.29,6.14
864,22,49.33,105.2,119.48,4.36,0.99
864,23,49.8,105.45,125.26,5.88,2.03
865,0,59.78,112.7,135.66,0.57,2.66
865,1,62.68,120.62,114.24,2.41,25.2
865,2,60.78,103.23,110.31,1.98,4.52
865,3,51.15,121.19,110.93,8.13,20.34
865,4,54.41,91.07,122.28,4.46,25.2
865,5,62.53,122.77,115.63,1.28,20.73
865,6,55.1,106.99,105.99,3.47,8.9
865,7,52.63,92.78,119.4,5.28,11.49
865,8,53.74,104.16,122.75,2.94,7.11
865,9,59.76,118.8,115.77,1.52,0.13
865,10,57.09,115.06,136.45,3.11,17.0
865,11,59.76,83.91,135.85,2.04,25.2
865,12,53.28,108.52,121.18,5.84,25.2
865,13,56.7,117.53,134.75,8.4,25.2
865,14,58.24,103.49,93.12,1.98,0.51
865,15,62.34,107.26,128.04,1.15,25.2
865,16,48.71,105.9,122.98,2.55,14.3
865,17,55.06,98.58,105.14,6.31,10.86
865,18,50.04,107.25,112.64,4.86,0.73
865,19,36.16,123.76,92.98,0.91,15.33
865,20,59.37,117.38,129.83,2.07,7.83
865,21,65.84,123.8,131.61,2.04,25.2
865,22,50.29,106.89,107.76,1.08,21.88
865,23,51.13,107.18,126.67,2.37,3.6
866,0,55.0,127.65,129.83,0.56,27.62
866,1,59.13,114.71,145.54,6.74,5.23
866,2,53.83,124.44,127.77,0.88,5.01
866,3,51.96,104.84,127.68,1.3,14.23
866,4,50.27,98.04,123.78,3.83,7.99
866,5,51.34,106.6,115.61,0.28,1.69
866,6,46.22,119.98,110.86,9.21,14.33
866,7,55.03,115.26,131.13,7.75,27.62
866,8,45.7,125.78,126.27,5.44,0.66
866,9,53.76,108.92,123.42,4.12,15.03
866,10,54.82,124.79,100.54,0.96,19.86
866,11,52.59,105.65,121.34,8.26,1.96
866,12,62.93,98.78,120.64,2.55,13.07
866,13,62.59,111.0,130.76,9.21,12.09
866,14,41.41,136.11,103.28,9.21,3.7
866,15,54.25,99.93,118.4,9.21,27.62
866,16,66.17,123.99,100.0,0.26,12.42
866,17,53.5,89.85,113.09,9.21,0.92
866,18,54.92,118.05,112.69,4.58,3.1
866,19,64.38,102.61,126.34,0.58,22.23
866,20,53.99,106.11,149.98,5.22,2.92
866,21,52.73,121.21,130.07,9.21,12.92
866,22,60.08,135.58,145.81,0.95,15.87
866,23,67.68,103.17,115.06,0.86,9.62
867,0,56.65,113.28,102.19,8.1,20.12
867,1,55.06,125.21,114.61,0.06,1.19
867,2,49.07,115.36,102.1,6.65,3.79
867,3,60.88,121.79,104.01,1.87,19.18
867,4,63.2,103.55,106.04,8.1,24.3
867,5,52.34,112.91,96.31,8.1,5.94
867,6,57.32,120.77,125.8,2.26,3.83
867,7,53.28,93.37,118.42,1.66,0.65
867,8,54.2,108.22,115.83,8.1,0.14
867,9,56.95,107.21,109.85,3.72,24.3
867,10,58.22,106.49,115.3,1.63,11.26
867,11,57.73,121.06,136.59,1.42,21.89
867,12,62.15,118.42,118.13,8.1,14.38
867,13,50.49,119.8,120.63,5.4,24.3
867,14,49.65,112.76,120.56,1.2,15.62
867,15,60.31,110.62,102.27,7.2,1.33
867,16,64.83,103.72,113.78,2.62,16.77
867,17,44.99,111.32,122.22,2.93,4.49
867,18,58.89,134.82,119.73,7.03,10.95
867,19,55.4,117.79,129.6,3.52,24.3
867,20,50.69,114.64,99.23,5.58,24.3
867,21,58.24,116.06,124.61,0.91,1.4
867,22,55.04,90.48,102.08,8.1,0.78
867,23,59.7,121.2,128.86,3.06,8.63
868,0,54.59,125.76,126.18,8.41,16.91
868,1,52.53,123.47,124.64,7.9,29.36
868,2,56.78,108.59,131.03,1.0,12.25
868,3,62.87,126.17,131.48,9.79,0.86
868,4,54.75,106.64,140.32,4.33,4.56
868,5,54.53,116.02,124.87,0.89,29.18
868,6,57.32,111.06,110.4,1.13,1.02
868,7,64.08,113.61,121.18,5.3,10.99
868,8,67.05,104.94,112.54,3.76,9.54
868,9,52.12,116.3,141.85,1.39,24.38
868,10,56.36,107.33,94.94,1.16,0.11
868,11,53.16,135.27,106.45,1.24,7.3
868,12,46.5,102.55,132.13,6.83,3.84
868,13,51.87,136.34,103.63,0.43,4.12
868,14,64.95,115.0,119.28,1.37,9.32
868,15,58.11,113.35,108.07,0.12,0.98
868,16,61.66,105.35,128.96,5.91,8.39
868,17,59.65,99.93,123.25,1.77,3.42
868,18,51.72,124.32,114.54,3.76,14.25
868,19,54.24,112.79,98.39,5.84,0.37
868,20,68.6,111.68,118.26,4.24,19.81
868,21,50.08,97.79,131.66,3.58,5.61
868,22,48.21,111.54,118.29,9.79,2.55
868,23,52.4,113.9,131.16,3.42,2.65
869,0,60.59,87.66,145.17,3.66,5.04
869,1,54.82,114.25,116.58,1.27,14.64
869,2,49.09,102.61,123.73,0.76,6.23
869,3,50.68,115.07,145.49,6.36,27.35
869,4,62.39,119.85,138.03,3.82,19.13
869,5,60.61,106.61,107.28,3.66,7.84
869,6,58.75,96.14,119.1,1.21,0.88
869,7,55.05,111.39,123.38,2.36,1.34
869,8,57.87,113.73,121.31,0.7,4.85
869,9,53.0,108.77,94.47,3.86,24.8
869,10,50.48,124.32,146.38,7.1,8.36
869,11,47.56,86.47,147.95,0.01,6.78
869,12,61.2,107.62,125.61,1.11,18.22
869,13,40.62,112.58,115.96,9.12,23.04
869,14,62.32,109.04,114.21,0.34,2.17
869,15,49.5,114.62,131.14,3.01,8.63
869,16,51.4,121.83,130.12,1.25,12.55
869,17,53.46,103.33,125.61,9.12,18.1
869,18,57.12,127.91,101.62,1.35,11.96
869,19,59.56,116.6,120.76,1.51,2.7
869,20,52.39,121.2,116.27,3.05,19.01
869,21,58.72,119.03,119.31,4.58,1.92
869,22,61.3,101.14,118.12,3.3,3.5
869,23,55.38,126.05,112.97,9.12,22.58
870,0,55.91,122.42,107.9,2.42,16.84
870,1,53.77,119.95,124.35,4.41,2.0
870,2,61.31,127.82,121.29,8.09,6.93
870,3,64.38,123.55,112.63,8.83,19.61
870,4,59.29,112.93,120.67,8.63,12.39
870,5,58.74,124.11,107.78,7.78,20.64
870,6,67.38,117.56,120.36,0.22,4.4
870,7,58.21,113.47,115.68,3.69,0.08
870,8,54.11,121.0,130.57,4.09,9.43
870,9,58.43,115.8,112.96,8.83,1.15
870,10,47.93,107.73,116.28,4.92,2.37
870,11,50.51,119.19,111.96,2.28,17.69
870,12,56.91,104.26,117.78,5.87,6.93
870,13,57.22,106.57,110.14,0.73,10.78
870,14,59.46,112.03,137.58,2.5,11.23
870,15,60.52,116.82,127.75,8.31,18.28
870,16,48.68,115.77,132.19,0.41,6.58
870,17,59.09,133.13,123.96,8.31,2.38
870,18,54.63,121.16,127.72,1.89,6.86
870,19,63.13,126.03,117.3,5.42,19.73
870,20,49.46,107.06,115.94,2.33,13.44
870,21,57.31,104.55,121.09,2.54,2.15
870,22,66.59,123.05,111.4,8.48,26.5
870,23,53.26,115.4,141.41,0.41,8.67
871,0,56.8,132.26,105.23,0.5,9.7
871,1,55.76,103.28,106.4,8.67,7.92
871,2,56.93,112.98,99.98,7.63,13.67
871,3,52.29,121.49,135.42,2.1,12.9
871,4,71.4,126.1,121.08,4.67,8.85
871,5,50.71,122.99,115.67,2.73,3.09
871,6,52.36,115.0,112.53,2.95,14.31
871,7,47.51,109.9,164.21,4.82,8.75
871,8,50.83,112.55,102.75,1.01,7.08
871,9,54.02,104.1,121.1,0.88,5.45
871,10,55.7,96.28,98.6,1.57,2.67
871,11,58.78,110.49,104.11,2.14,3.13
871,12,58.79,110.61,125.95,8.67,0.84
871,13,48.05,117.79,123.67,7.52,1.73
871,14,51.51,103.76,96.47,7.99,0.75
871,15,52.69,99.34,124.86,2.75,26.01
871,16,56.7,106.18,119.56,0.31,23.76
871,17,58.63,118.14,124.77,3.61,11.58
871,18,51.84,135.22,120.69,4.79,15.86
871,19,56.56,93.13,127.28,2.08,2.08
871,20,51.66,124.47,145.95,0.71,24.94
871,21,58.52,123.83,103.41,6.11,11.26
871,22,56.85,137.89,125.93,5.06,2.15
871,23,53.51,107.41,128.38,2.33,5.3
872,0,53.46,108.86,119.94,6.64,16.94
872,1,55.07,97.46,108.26,5.34,9.34
872,2,60.58,110.44,107.22,4.43,27.08
872,3,65.93,104.88,111.69,4.37,29.31
872,4,62.33,102.48,111.74,6.09,7.38
872,5,58.97,80.55,133.23,2.76,17.04
872,6,62.54,132.02,118.62,8.17,4.98
872,7,62.76,107.31,104.0,2.68,29.31
872,8,53.6,112.94,131.18,1.48,3.55
872,9,61.52,124.01,119.77,3.94,29.31
