Sample_Number,Hour,Load_L1,Load_L2,Load_L3,Wind_W1,Wind_W2
712,18,56,120,112,10,30
712,19,120,120,112,30,10
712,20,112,120,56,10,30
712,21,120,56,56,30,30
712,22,112,120,56,10,30
712,23,56,120,120,30,30
712,24,120,120,112,10,10
713,1,56,112,112,30,10
713,2,120,112,56,30,10
713,3,56,56,112,10,30
713,4,120,56,112,30,10
713,5,120,56,56,30,10
713,6,120,120,56,30,30
713,7,56,56,120,10,10
713,8,112,120,56,30,30
713,9,56,120,56,10,10
713,10,56,120,56,10,30
713,11,120,120,112,30,10
713,12,112,120,56,30,30
713,13,56,120,56,10,10
713,14,120,56,56,30,30
713,15,120,120,112,10,10
713,16,56,120,56,30,10
713,17,120,112,56,30,30
713,18,112,56,120,30,30
713,19,120,112,120,30,10
713,20,56,120,112,30,30
713,21,120,120,56,10,10
713,22,56,120,112,10,30
713,23,56,56,120,10,10
713,24,112,56,56,30,30
714,1,120,112,56,30,30
714,2,56,112,120,10,10
714,3,56,56,56,30,30
714,4,120,56,112,30,10
714,5,56,56,120,10,30
714,6,56,120,120,30,30
714,7,56,56,56,10,10
714,8,120,120,56,10,30
714,9,56,120,56,30,30
714,10,120,120,112,10,30
714,11,56,56,112,10,10
714,12,120,56,120,10,10
714,13,120,112,56,10,10
714,14,120,56,56,30,10
714,15,120,112,120,10,10
714,16,56,120,120,10,30
714,17,56,112,112,10,10
714,18,120,112,112,30,10
714,19,56,112,120,30,30
714,20,112,56,120,10,10
714,21,112,112,120,10,30
714,22,120,120,120,10,10
714,23,120,120,112,10,30
714,24,112,112,56,10,10
715,1,56,56,112,10,10
715,2,120,120,120,30,30
715,3,56,56,120,30,30
715,4,56,120,120,30,10
715,5,112,56,56,10,30
715,6,120,112,120,10,30
715,7,120,112,120,10,30
715,8,120,56,56,10,10
715,9,56,56,120,30,10
715,10,112,112,120,30,10
715,11,56,56,112,30,10
715,12,112,56,56,10,30
715,13,112,112,112,10,10
715,14,120,120,56,10,10
715,15,120,120,112,10,30
715,16,112,120,112,10,30
715,17,120,56,112,30,30
715,18,112,56,112,30,30
715,19,120,120,112,10,30
715,20,112,112,56,30,30
715,21,112,120,56,30,10
715,22,120,56,56,30,30
715,23,112,120,56,10,10
715,24,120,120,56,10,10
716,1,120,56,112,10,10
716,2,112,120,56,30,10
716,3,56,120,56,30,30
716,4,112,120,112,30,30
716,5,120,112,112,10,30
716,6,112,120,112,30,30
716,7,56,56,112,10,10
716,8,56,120,120,30,10
716,9,112,56,120,10,30
716,10,112,120,112,30,10
716,11,56,120,56,10,10
716,12,120,56,120,30,10
716,13,120,120,120,30,10
716,14,120,112,112,10,10
716,15,56,120,112,30,30
716,16,120,56,120,30,10
716,17,56,56,120,30,30
716,18,112,112,112,30,30
716,19,112,120,120,10,10
716,20,56,56,120,10,10
716,21,112,120,56,30,30
716,22,56,120,56,30,10
716,23,120,56,120,30,30
716,24,56,120,120,30,30
717,1,120,120,120,10,10
717,2,120,112,120,30,30
717,3,120,112,56,30,10
717,4,120,120,56,10,30
717,5,112,56,112,30,30
717,6,56,120,112,10,30
717,7,120,112,112,10,10
717,8,120,120,56,10,10
717,9,120,56,112,30,30
717,10,120,56,120,10,30
717,11,56,120,120,30,10
717,12,120,112,120,30,30
717,13,56,56,56,10,10
717,14,56,120,120,30,30
717,15,112,120,112,30,30
717,16,112,120,56,10,10
717,17,112,120,56,30,10
717,18,56,112,112,30,10
717,19,56,56,112,10,30
717,20,112,112,56,30,30
717,21,120,56,120,10,30
717,22,112,112,120,10,10
717,23,120,112,120,10,10
717,24,120,120,120,10,30
718,1,120,56,120,30,30
718,2,56,120,56,10,10
718,3,120,120,112,30,10
718,4,112,112,56,10,10
718,5,56,112,120,30,30
718,6,112,56,120,10,30
718,7,120,56,120,10,10
718,8,56,120,120,10,10
718,9,112,120,112,30,10
718,10,120,112,120,10,30
718,11,112,56,112,30,30
718,12,56,120,112,10,10
718,13,120,56,112,30,30
718,14,120,120,120,10,10
718,15,112,56,56,10,30
718,16,56,112,112,30,30
718,17,56,120,120,30,10
718,18,56,56,120,30,30
718,19,112,56,120,30,30
718,20,120,120,120,30,10
718,21,56,112,120,30,10
718,22,120,120,112,30,10
718,23,120,112,112,30,30
718,24,56,56,120,10,30
719,1,112,112,112,10,10
719,2,56,112,112,30,30
719,3,56,120,112,30,30
719,4,56,56,112,10,10
719,5,120,56,112,10,10
719,6,120,120,112,10,10
719,7,56,56,112,30,30
719,8,112,56,120,30,30
719,9,56,120,112,30,10
719,10,112,112,112,30,30
719,11,112,120,112,30,30
719,12,56,56,112,30,10
719,13,112,112,120,30,30
719,14,56,56,56,30,30
719,15,112,120,56,10,10
719,16,112,120,120,10,30
719,17,112,120,56,30,30
719,18,56,56,56,30,10
719,19,56,112,112,30,10
719,20,112,120,112,10,30
719,21,112,56,112,10,10
719,22,112,112,56,10,30
719,23,56,56,56,30,10
719,24,112,112,120,10,30
720,1,56,56,112,30,10
720,2,112,56,120,10,30
720,3,112,112,112,10,30
720,4,56,120,56,10,30
720,5,120,112,112,30,10
720,6,112,112,56,10,30
720,7,120,56,112,30,30
720,8,56,112,56,30,10
720,9,56,120,112,30,30
720,10,56,56,112,30,10
720,11,120,120,120,10,10
720,12,120,120,56,30,30
720,13,56,56,112,10,30
720,14,112,56,112,10,10
720,15,120,112,112,10,10
720,16,112,112,56,30,10
720,17,56,112,56,30,30
720,18,120,56,56,30,10
720,19,112,56,56,30,30
720,20,56,112,120,30,30
720,21,56,56,112,30,30
720,22,112,112,112,10,30
720,23,120,56,56,10,10
720,24,112,112,56,30,10
721,1,120,120,112,10,30
721,2,112,120,112,30,10
721,3,112,56,56,30,10
721,4,56,120,120,10,10
721,5,56,112,120,10,10
721,6,112,120,120,30,30
721,7,120,56,56,30,10
721,8,120,112,56,10,10
721,9,120,120,120,30,10
721,10,120,56,120,30,10
721,11,112,112,120,10,30
721,12,56,112,56,10,10
721,13,120,112,120,30,10
721,14,56,56,112,30,30
721,15,120,120,56,10,30
721,16,120,56,120,30,10
721,17,120,120,56,30,30
721,18,120,120,112,10,30
721,19,120,120,112,30,10
721,20,112,112,56,10,30
721,21,112,56,120,10,30
721,22,120,56,56,30,10
721,23,112,56,56,30,30
721,24,112,112,56,30,30
722,1,56,112,56,30,10
722,2,56,56,120,10,10
722,3,120,120,56,30,10
722,4,112,112,56,30,10
722,5,56,56,112,30,10
722,6,112,120,112,30,30
722,7,56,112,56,10,10
722,8,56,120,120,10,30
722,9,56,120,56,10,30
722,10,56,120,112,10,30
722,11,112,56,120,30,30
722,12,120,112,120,30,30
722,13,120,56,112,30,30
722,14,112,112,120,30,30
722,15,112,120,112,10,10
722,16,120,56,56,30,30
722,17,120,56,112,30,30
722,18,112,120,112,10,30
722,19,56,56,56,30,10
722,20,112,120,112,10,30
722,21,112,56,112,30,30
722,22,120,120,112,30,10
722,23,112,112,112,30,10
722,24,120,120,120,10,10
723,1,120,112,120,10,10
723,2,56,120,112,10,10
723,3,112,112,56,10,10
723,4,112,120,56,10,30
723,5,112,120,120,30,10
723,6,112,120,120,10,10
723,7,112,120,112,10,30
723,8,56,112,120,10,10
723,9,120,56,112,30,10
723,10,120,120,112,30,30
723,11,120,120,120,30,30
723,12,120,56,112,10,30
723,13,120,56,56,10,30
723,14,56,112,112,30,10
723,15,120,112,56,30,10
723,16,56,120,56,30,10
723,17,56,56,112,30,30
723,18,112,120,112,30,10
723,19,120,120,112,30,10
723,20,120,56,120,30,10
723,21,112,56,120,30,10
723,22,56,112,120,30,10
723,23,56,56,56,30,10
723,24,120,56,56,10,30
724,1,120,112,112,10,10
724,2,112,112,112,10,10
724,3,112,56,112,30,10
724,4,56,56,112,30,10
724,5,120,120,56,10,30
724,6,56,112,120,10,30
724,7,112,120,56,30,10
724,8,120,112,56,10,30
724,9,112,56,112,30,10
724,10,120,56,112,10,30
724,11,112,112,56,10,10
724,12,120,56,112,10,10
724,13,112,56,56,10,10
724,14,56,112,112,10,30
724,15,56,56,120,30,10
724,16,120,112,56,10,30
724,17,112,120,112,30,30
724,18,120,56,120,30,10
724,19,56,56,112,30,10
724,20,112,112,56,30,30
724,21,120,112,56,10,10
724,22,120,56,56,30,30
724,23,56,56,56,30,30
724,24,56,120,56,10,10
725,1,120,56,112,30,10
725,2,120,112,120,30,30
725,3,112,56,120,30,30
725,4,120,112,120,30,30
725,5,120,112,112,30,10
725,6,120,120,120,10,10
725,7,112,120,56,10,30
725,8,120,120,120,30,30
725,9,56,56,120,10,30
725,10,56,56,112,30,30
725,11,112,120,120,10,30
725,12,112,112,120,30,30
725,13,56,120,56,30,10
725,14,120,112,56,10,30
725,15,56,112,112,10,10
725,16,112,120,56,30,30
725,17,56,120,112,30,10
725,18,112,56,56,10,30
725,19,112,112,56,10,30
725,20,120,56,56,30,10
725,21,56,120,120,30,10
725,22,112,112,56,30,10
725,23,56,56,56,30,30
725,24,56,56,120,30,30
726,1,112,120,120,30,10
726,2,56,112,120,10,10
726,3,120,120,120,10,30
726,4,120,56,56,10,30
726,5,120,56,56,30,10
726,6,56,120,56,30,30
726,7,56,56,120,30,10
726,8,56,112,56,30,10
726,9,120,56,56,30,10
726,10,120,112,56,10,30
726,11,120,112,112,30,10
726,12,56,56,120,30,10
726,13,56,56,56,10,10
726,14,56,56,56,10,30
726,15,56,120,56,30,10
726,16,120,112,112,10,30
726,17,120,120,112,30,10
726,18,120,120,56,10,30
726,19,112,112,56,10,30
726,20,112,120,112,10,10
726,21,112,112,120,30,10
726,22,120,56,56,30,30
726,23,56,56,56,10,10
726,24,56,112,120,10,30
727,1,112,56,56,10,10
727,2,112,112,112,10,30
727,3,112,112,56,10,10
727,4,112,120,112,10,10
727,5,112,56,120,30,10
727,6,112,112,112,30,10
727,7,112,120,120,30,30
727,8,120,120,112,30,30
727,9,112,112,56,30,30
727,10,112,56,56,30,10
727,11,120,56,56,10,10
727,12,120,112,56,10,10
727,13,120,120,112,10,10
727,14,120,56,120,30,30
727,15,120,120,56,10,10
727,16,120,112,112,10,30
727,17,112,112,112,30,10
727,18,112,120,120,30,30
727,19,56,56,120,30,10
727,20,112,56,56,10,30
727,21,120,120,56,10,30
727,22,56,56,120,10,10
727,23,56,120,112,10,30
727,24,56,112,56,30,10
728,1,112,120,112,30,10
728,2,56,56,120,30,10
728,3,120,56,56,30,10
728,4,112,56,112,30,30
728,5,120,56,112,10,30
728,6,56,56,120,30,10
728,7,120,112,56,30,30
728,8,112,56,120,30,10
728,9,112,120,112,30,10
728,10,120,56,120,10,10
728,11,56,112,120,10,10
728,12,120,112,120,10,10
728,13,120,56,56,10,30
728,14,56,120,120,30,30
728,15,56,120,56,10,30
728,16,56,112,56,30,30
728,17,56,56,56,30,30
728,18,56,112,120,10,10
728,19,56,120,120,10,30
728,20,56,120,112,30,30
728,21,120,120,112,30,30
728,22,56,112,112,10,10
728,23,56,56,56,10,30
728,24,56,112,120,30,10
729,1,112,56,56,10,30
729,2,112,56,112,10,10
729,3,56,120,112,30,10
729,4,56,120,56,30,30
729,5,112,112,120,10,10
729,6,120,112,112,30,30
729,7,112,56,120,10,10
729,8,120,120,120,10,10
729,9,56,56,112,30,30
729,10,112,120,112,30,30
729,11,120,112,120,10,10
729,12,56,56,120,30,30
729,13,56,112,120,10,30
729,14,56,120,120,30,10
729,15,56,56,112,30,30
729,16,56,112,120,10,10
729,17,120,112,112,30,10
729,18,120,112,112,10,10
729,19,56,120,112,30,10
729,20,112,112,112,10,10
729,21,120,112,56,10,10
729,22,56,56,112,10,30
729,23,120,112,56,30,10
729,24,112,120,120,10,30
730,1,120,112,56,30,10
730,2,120,112,56,30,30
730,3,112,120,120,30,10
730,4,56,112,56,10,30
730,5,120,56,120,30,10
730,6,56,112,112,10,10
730,7,120,120,112,30,30
730,8,56,56,112,30,30
730,9,56,56,56,10,30
730,10,120,120,56,30,10
730,11,120,120,56,10,10
730,12,120,112,112,30,30
730,13,112,112,112,10,30
730,14,112,112,56,10,30
730,15,56,120,56,10,30
730,16,120,112,120,10,30
730,17,56,112,120,30,10
730,18,56,112,120,30,10
730,19,112,112,56,10,10
730,20,120,120,112,30,30
730,21,112,120,112,10,10
730,22,112,56,56,30,30
730,23,120,56,120,30,30
730,24,120,112,56,10,10
731,1,120,56,56,10,10
731,2,112,120,120,30,10
731,3,120,56,120,10,10
731,4,112,112,112,10,30
731,5,56,56,112,30,30
731,6,56,120,120,10,30
731,7,112,56,120,30,30
731,8,120,112,112,10,30
731,9,112,112,56,30,30
731,10,112,56,56,30,10
731,11,112,112,112,30,10
731,12,112,56,120,10,10
731,13,56,56,56,30,10
731,14,56,120,120,30,10
731,15,56,120,120,10,10
731,16,112,112,120,30,30
731,17,120,120,56,30,30
731,18,56,120,120,30,10
731,19,112,56,56,10,10
731,20,120,56,120,30,10
731,21,120,120,112,30,30
731,22,120,112,120,10,10
731,23,56,56,56,30,10
731,24,120,112,112,30,10
732,1,120,112,56,10,10
732,2,112,112,56,10,30
732,3,112,120,120,30,30
732,4,120,120,56,30,10
732,5,112,120,56,30,30
732,6,120,56,112,10,10
732,7,56,120,112,10,30
732,8,56,112,120,10,10
732,9,56,56,56,10,30
732,10,56,112,112,10,30
732,11,112,112,112,10,10
732,12,120,112,120,30,10
732,13,120,56,112,30,30
732,14,120,112,56,10,10
732,15,56,120,56,30,30
732,16,56,112,120,30,10
732,17,112,120,112,10,10
732,18,120,56,120,30,30
732,19,120,120,112,30,10
732,20,56,112,112,10,30
732,21,56,112,112,30,10
732,22,56,56,56,30,10
732,23,120,56,56,30,10
732,24,112,56,112,10,10
733,1,120,56,120,10,10
733,2,56,112,112,10,10
733,3,112,120,56,30,10
733,4,56,120,56,10,10
733,5,120,112,56,10,10
733,6,56,56,56,30,10
733,7,56,112,56,30,10
733,8,120,112,112,30,30
733,9,56,112,120,10,10
733,10,56,120,56,30,10
733,11,120,120,112,10,30
733,12,112,56,120,10,10
733,13,120,112,112,10,10
733,14,112,120,120,10,10
733,15,56,120,56,30,30
733,16,120,120,112,10,30
733,17,112,112,112,30,30
733,18,56,120,120,10,30
733,19,112,120,112,30,30
733,20,56,112,112,30,30
733,21,56,56,112,10,30
733,22,112,120,120,10,30
733,23,120,56,112,10,30
733,24,56,56,112,30,10
734,1,112,120,112,10,10
734,2,120,120,112,10,30
734,3,120,120,120,30,30
734,4,112,120,120,30,30
734,5,120,120,56,30,10
734,6,120,56,56,30,30
734,7,56,120,112,10,10
734,8,56,112,112,10,10
734,9,56,120,112,30,30
734,10,56,120,112,30,10
734,11,120,120,56,30,10
734,12,120,112,120,30,30
734,13,112,56,56,30,30
734,14,112,112,120,30,10
734,15,56,56,112,30,10
734,16,112,120,112,30,10
734,17,120,120,120,30,30
734,18,120,112,112,10,10
734,19,112,120,120,10,10
734,20,112,112,112,30,30
734,21,56,120,120,10,10
734,22,112,112,112,10,10
734,23,120,112,112,10,30
734,24,120,56,56,10,10
735,1,112,56,120,10,30
735,2,112,112,112,30,30
735,3,120,112,56,30,30
735,4,120,120,56,30,10
735,5,112,56,56,10,10
735,6,120,112,120,10,30
735,7,56,56,56,30,10
735,8,112,112,120,10,30
735,9,56,120,120,30,30
735,10,56,56,56,30,30
735,11,120,112,120,10,10
735,12,56,112,120,30,30
735,13,56,112,120,30,10
735,14,112,112,120,10,30
735,15,56,120,56,30,10
735,16,112,112,112,30,30
735,17,112,56,112,10,10
735,18,56,120,120,30,10
735,19,56,112,120,10,10
735,20,56,56,120,30,30
735,21,56,120,112,10,10
735,22,56,120,120,10,10
735,23,56,120,112,10,30
735,24,120,56,112,30,30
736,1,112,56,112,10,30
736,2,120,120,112,10,30
736,3,56,120,56,30,10
736,4,56,112,112,10,10
736,5,56,120,56,10,30
736,6,112,120,120,10,30
736,7,56,56,120,10,30
736,8,120,56,112,30,10
736,9,112,56,120,30,30
736,10,112,56,120,10,30
736,11,56,112,56,10,10
736,12,120,56,56,10,10
736,13,56,56,56,30,10
736,14,112,112,120,30,10
736,15,56,112,112,30,10
736,16,112,120,112,10,30
736,17,56,112,112,10,30
736,18,112,112,112,30,30
736,19,56,112,120,10,30
736,20,120,56,56,10,10
736,21,112,120,56,30,10
736,22,112,120,56,30,30
736,23,120,112,120,30,30
736,24,120,56,56,30,10
737,1,56,56,120,30,10
737,2,120,112,56,10,10
737,3,56,120,120,30,10
737,4,112,112,120,10,10
737,5,56,112,56,30,10
737,6,112,112,112,10,10
737,7,120,112,112,30,30
737,8,120,56,112,30,10
737,9,56,112,120,30,10
737,10,112,56,56,10,30
737,11,112,120,56,30,30
737,12,56,112,120,30,30
737,13,56,56,56,30,10
737,14,112,112,120,30,10
737,15,56,112,56,10,30
737,16,56,56,56,30,10
737,17,120,120,56,10,30
737,18,56,112,120,10,10
737,19,56,56,112,10,30
737,20,112,120,112,30,30
737,21,120,112,120,10,10
737,22,56,112,120,30,10
737,23,112,120,112,10,30
737,24,120,112,120,10,10
738,1,120,56,112,30,30
738,2,120,120,112,30,10
738,3,112,112,120,30,30
738,4,56,56,56,30,10
738,5,120,120,112,10,10
738,6,120,56,120,10,10
738,7,56,120,120,10,30
738,8,120,56,56,30,10
738,9,112,112,112,30,30
738,10,112,112,56,10,10
738,11,112,120,112,30,30
738,12,120,120,112,30,10
738,13,56,56,120,10,10
738,14,120,112,112,10,30
738,15,56,120,112,10,10
738,16,120,56,56,10,30
738,17,112,56,56,10,10
738,18,56,112,56,10,10
738,19,112,56,120,30,10
738,20,112,56,112,10,10
738,21,56,120,120,10,10
738,22,112,120,56,30,30
738,23,56,120,120,10,30
738,24,56,56,120,30,10
739,1,120,120,112,30,30
739,2,120,120,56,30,30
739,3,56,120,120,30,30
739,4,56,56,120,30,10
739,5,112,120,56,30,30
739,6,120,112,120,10,10
739,7,56,112,112,30,30
739,8,112,112,112,10,30
739,9,120,120,56,10,10
739,10,56,120,56,30,30
739,11,112,112,120,30,10
739,12,120,56,120,30,10
739,13,112,120,120,10,10
739,14,112,112,56,30,10
739,15,120,112,120,30,30
739,16,120,120,120,30,30
739,17,56,120,112,10,30
739,18,56,112,56,30,30
739,19,120,120,120,10,30
739,20,112,112,120,30,10
739,21,112,56,112,30,30
739,22,56,56,56,30,30
739,23,56,112,56,10,10
739,24,120,120,112,30,30
740,1,120,56,56,30,30
740,2,56,112,112,30,10
740,3,120,56,112,10,30
740,4,112,56,56,30,10
740,5,56,56,120,10,30
740,6,112,112,120,10,30
740,7,56,56,120,10,10
740,8,112,56,112,10,30
740,9,56,56,120,30,30
740,10,120,56,120,30,30
740,11,120,120,112,10,30
740,12,112,56,112,10,30
740,13,56,56,120,10,30
740,14,112,120,120,30,10
740,15,112,112,56,30,30
740,16,120,56,112,10,10
740,17,120,112,56,30,10
740,18,112,120,120,10,30
740,19,56,120,112,10,10
740,20,120,56,112,30,10
740,21,112,120,112,10,30
740,22,112,112,56,30,30
740,23,112,112,56,10,30
740,24,56,56,112,10,30
741,1,120,120,56,30,30
741,2,56,56,120,30,30
741,3,112,112,120,10,10
741,4,112,120,56,10,10
741,5,120,120,56,30,10
741,6,112,120,112,30,10
741,7,120,112,112,10,10
741,8,56,56,56,10,30
741,9,112,56,112,30,30
741,10,112,112,120,30,10
741,11,112,120,112,10,10
741,12,112,120,56,30,30
741,13,120,112,120,10,30
741,14,120,120,56,30,30
741,15,56,112,56,10,30
741,16,120,56,112,30,30
741,17,112,120,56,10,10
741,18,112,112,120,10,10
741,19,56,56,112,30,30
741,20,112,120,112,30,30
741,21,56,56,56,10,10
741,22,112,120,120,30,10
741,23,56,56,112,30,10
741,24,56,120,120,30,10
742,1,112,120,120,30,10
742,2,120,120,56,30,30
742,3,56,120,112,10,10
742,4,112,112,56,30,30
742,5,112,56,112,30,10
742,6,56,56,112,30,10
742,7,120,120,112,10,30
742,8,112,112,120,10,30
742,9,56,56,112,30,10
742,10,120,120,120,10,30
742,11,120,112,120,10,30
742,12,56,56,120,30,10
742,13,56,120,112,30,30
742,14,112,120,120,30,30
742,15,56,120,56,30,30
742,16,56,120,120,10,10
742,17,112,56,112,30,10
742,18,56,120,120,30,30
742,19,56,56,120,10,30
742,20,112,120,120,10,30
742,21,56,56,120,30,10
742,22,112,56,112,30,30
742,23,120,112,120,30,10
742,24,112,120,56,10,10
743,1,112,120,112,10,30
743,2,56,120,112,30,10
743,3,56,112,56,30,10
743,4,56,112,120,10,30
743,5,112,120,56,30,10
743,6,112,56,112,10,30
743,7,112,112,120,30,10
743,8,120,56,120,10,10
743,9,56,56,112,10,10
743,10,112,112,56,10,30
743,11,120,112,120,10,10
743,12,120,120,120,30,30
743,13,112,120,120,10,10
743,14,112,112,120,30,30
743,15,56,112,56,10,30
743,16,56,56,120,10,30
743,17,56,120,112,30,10
743,18,56,120,112,10,30
743,19,56,56,120,10,10
743,20,56,120,112,30,10
743,21,120,120,120,30,10
743,22,56,120,112,10,10
743,23,112,56,112,10,10
743,24,120,120,120,30,10
744,1,120,120,56,30,10
744,2,120,56,56,10,10
744,3,120,112,112,30,10
744,4,120,120,120,30,30
744,5,112,112,120,30,30
744,6,56,112,56,30,30
744,7,120,120,56,30,30
744,8,120,120,120,30,30
744,9,56,120,56,10,10
744,10,56,56,56,10,30
744,11,112,56,112,30,30
744,12,112,120,56,30,10
744,13,112,112,120,30,10
744,14,112,112,112,10,10
744,15,112,112,120,10,10
744,16,120,56,112,30,30
744,17,112,112,120,30,10
744,18,112,112,112,30,30
744,19,112,112,112,10,30
744,20,112,56,120,10,30
744,21,120,56,56,30,30
744,22,56,120,56,10,10
744,23,56,112,112,30,10
744,24,56,120,56,30,10
745,1,56,112,56,10,30
745,2,120,120,56,30,30
745,3,56,56,120,10,10
745,4,120,120,56,30,30
745,5,112,112,112,30,30
745,6,56,120,56,10,30
745,7,56,120,56,30,10
745,8,56,56,56,30,10
745,9,112,112,120,30,30
745,10,112,112,112,30,30
745,11,120,56,120,10,10
745,12,112,112,56,10,10
745,13,56,56,112,30,10
745,14,56,56,112,30,10
745,15,112,112,112,30,30
745,16,112,120,56,10,10
745,17,120,120,56,10,10
745,18,112,120,112,30,10
745,19,112,56,112,30,30
745,20,112,112,120,10,30
745,21,112,112,56,10,10
745,22,56,112,56,30,30
745,23,112,120,120,30,10
745,24,120,56,56,10,10
746,1,112,120,120,10,10
746,2,120,112,112,10,30
746,3,112,112,56,10,30
746,4,56,112,120,10,30
746,5,56,56,112,30,10
746,6,120,56,120,30,30
746,7,56,56,112,10,10
746,8,120,120,120,10,10
746,9,112,112,112,30,30
746,10,56,56,112,10,30
746,11,112,120,112,30,30
746,12,56,120,120,10,30
746,13,56,56,56,10,30
746,14,120,112,56,30,10
746,15,120,120,112,30,30
746,16,56,112,120,10,10
746,17,120,120,56,30,10
746,18,112,112,112,30,10
746,19,112,56,56,30,30
746,20,112,120,112,30,10
746,21,120,56,120,10,10
746,22,120,120,56,10,10
746,23,112,112,56,30,30
746,24,112,112,56,10,10
747,1,112,112,56,10,10
747,2,120,112,56,10,10
747,3,56,112,56,10,10
747,4,56,120,56,30,10
747,5,56,120,112,30,10
747,6,112,56,120,30,10
747,7,112,120,112,30,30
747,8,56,56,56,10,30
747,9,112,112,56,10,10
747,10,112,112,112,10,30
747,11,120,120,56,10,10
747,12,112,120,120,10,10
747,13,112,112,120,10,30
747,14,56,56,120,10,30
747,15,56,112,56,10,10
747,16,120,120,120,10,30
747,17,56,112,120,10,10
747,18,120,56,120,10,10
747,19,112,56,120,10,30
747,20,112,112,56,30,10
747,21,56,56,56,10,30
747,22,112,120,112,30,30
747,23,56,112,120,30,30
747,24,112,56,120,30,10
748,1,112,120,56,30,10
748,2,56,112,112,10,10
748,3,56,56,120,10,30
748,4,112,120,112,30,30
748,5,56,112,120,30,30
748,6,112,112,56,10,30
748,7,120,112,56,10,10
748,8,56,112,56,30,10
748,9,112,56,56,30,30
748,10,56,120,120,30,10
748,11,112,120,56,10,30
748,12,112,112,120,10,30
748,13,112,112,112,10,30
748,14,112,112,56,30,10
748,15,112,120,56,30,10
748,16,120,56,56,30,30
748,17,56,112,120,30,30
748,18,112,120,56,30,30
748,19,120,112,120,10,30
748,20,112,112,56,10,10
748,21,112,112,112,10,30
748,22,112,112,56,10,10
748,23,120,56,120,10,30
748,24,56,120,56,30,10
749,1,56,112,112,30,30
749,2,120,56,120,10,30
749,3,112,112,120,10,30
749,4,120,120,56,30,30
749,5,56,120,120,30,30
749,6,56,120,112,30,30
749,7,112,56,120,10,10
749,8,120,56,56,30,10
749,9,112,112,112,30,10
749,10,112,112,56,30,30
749,11,56,56,120,30,10
749,12,112,112,112,10,10
749,13,56,112,112,10,10
749,14,120,56,56,10,30
749,15,56,56,120,10,30
749,16,56,56,56,10,30
749,17,120,112,56,10,30
749,18,56,112,112,30,10
749,19,112,120,56,10,30
749,20,120,56,120,30,30
749,21,56,120,120,10,10
749,22,56,120,56,30,30
749,23,56,56,120,10,30
749,24,56,120,112,30,30
750,1,56,120,112,10,10
750,2,120,56,120,30,30
750,3,112,56,120,10,30
750,4,120,112,56,10,30
750,5,112,120,56,30,10
750,6,112,56,112,30,10
750,7,112,112,56,30,10
750,8,112,120,112,10,30
750,9,120,112,120,30,30
750,10,120,112,120,10,10
750,11,120,120,112,10,30
750,12,56,120,120,10,10
750,13,112,120,120,30,30
750,14,56,120,56,30,10
750,15,112,112,120,10,30
750,16,56,56,120,30,30
750,17,56,56,56,30,30
750,18,56,120,56,10,30
750,19,112,120,56,30,30
750,20,120,112,112,10,10
750,21,120,56,56,30,10
750,22,56,120,56,10,30
750,23,120,120,120,10,10
750,24,56,120,112,10,30
751,1,120,120,120,30,30
751,2,112,112,112,10,30
751,3,56,56,112,30,30
751,4,56,120,56,30,30
751,5,56,112,120,10,10
751,6,56,120,112,10,10
751,7,120,56,120,10,30
751,8,112,112,112,30,10
751,9,120,112,120,30,30
751,10,120,56,112,10,30
751,11,120,56,120,30,10
751,12,56,56,112,30,10
751,13,120,120,120,10,30
751,14,120,120,112,30,10
751,15,120,120,112,30,30
751,16,120,120,56,30,10
751,17,120,56,56,10,30
751,18,56,112,120,10,30
751,19,120,112,56,30,30
751,20,112,56,112,10,30
751,21,56,120,56,10,10
751,22,56,112,112,10,10
751,23,112,120,56,10,30
751,24,120,56,112,10,10
752,1,112,56,112,10,10
752,2,56,112,120,10,30
752,3,112,112,112,30,10
752,4,112,120,120,10,30
752,5,56,120,112,10,10
752,6,112,112,112,30,30
752,7,120,120,56,30,10
752,8,120,112,120,10,10
752,9,112,120,56,10,30
752,10,112,120,56,10,10
752,11,120,120,112,10,30
752,12,112,56,112,30,30
752,13,120,56,56,10,10
752,14,112,56,112,30,30
752,15,112,120,112,30,30
752,16,112,56,56,10,10
752,17,56,120,120,30,30
752,18,56,120,112,30,30
752,19,120,120,112,30,30
752,20,112,112,112,30,30
752,21,120,120,120,30,30
752,22,112,56,56,10,10
752,23,120,120,112,30,10
752,24,56,56,56,10,10
753,1,120,56,120,30,10
753,2,56,112,112,30,10
753,3,56,112,56,10,10
753,4,56,56,56,10,30
753,5,120,112,112,30,30
753,6,120,112,120,10,30
753,7,112,120,56,10,10
753,8,112,120,112,30,30
753,9,56,112,56,30,10
753,10,120,120,120,10,30
753,11,112,120,120,30,10
753,12,112,120,120,30,30
753,13,112,56,112,30,10
753,14,112,120,112,10,30
753,15,112,120,56,30,10
753,16,120,120,112,10,30
753,17,56,112,112,30,30
753,18,56,120,120,30,10
753,19,112,56,56,10,30
753,20,112,56,56,10,30
753,21,120,56,120,10,30
753,22,56,56,56,10,30
753,23,56,112,112,10,30
753,24,120,56,120,30,30
754,1,56,112,120,10,10
754,2,56,112,112,10,10
754,3,120,56,56,30,30
754,4,56,56,56,10,10
754,5,120,120,56,10,10
